lon,lat,phi0
-166.134399414062,61.8337287902832,-0.11735179
-164.969146728516,64.3816680908203,-0.10395661
-163.889617919922,66.1901321411133,-0.07981917
-163.804138183594,66.3171081542969,-0.08233245
-163.717437744141,66.4437942504883,-0.08557608
-163.358291625977,66.9475936889648,-0.07757911
-159.477722167969,70.9182281494141,-0.08576978
-169.379486083984,-76.9932632446289,-0.10988061
-167.996215820312,53.1407241821289,-0.26697992
-167.927383422852,53.6128082275391,-0.26828617
-166.540191650391,59.8625679016113,-0.13599095
-166.35791015625,60.4252586364746,-0.12235391
-166.012939453125,61.397388458252,-0.11691921
-165.960815429688,61.5349807739258,-0.11189947
-165.800003051758,61.9458503723145,-0.11831647
-165.744873046875,62.0821800231934,-0.11083907
-165.68896484375,62.2181968688965,-0.11054266
-165.632263183594,62.3538970947266,-0.11564784
-164.608917236328,64.4835586547852,-0.09648297
-163.592330932617,66.1575927734375,-0.06914682
-163.057357788086,66.9134063720703,-0.06682622
-159.154663085938,70.8737182617188,-0.11778212
-169.122619628906,-76.9955291748047,-0.11185216
-167.735717773438,53.1273651123047,-0.284568
-167.666198730469,53.5989418029785,-0.27309662
-166.310684204102,59.6995162963867,-0.13760276
-166.082473754883,60.4026641845703,-0.11360858
-165.786437988281,61.235595703125,-0.11863761
-165.292907714844,62.4633979797363,-0.12126454
-165.114120483398,62.8670310974121,-0.11148012
-165.052856445312,63.0009613037109,-0.11594964
-164.319625854492,64.4540863037109,-0.0905687
-163.295806884766,66.1247482299805,-0.05804667
-162.663055419922,67.0035705566406,-0.04891121
-158.833084106445,70.8288726806641,-0.14222012
-168.86572265625,-76.9977493286133,-0.10056832
-167.452331542969,53.2712898254395,-0.25721284
-167.405166625977,53.5849266052246,-0.27645672
-165.992797851562,59.8188400268555,-0.12591288
-165.807418823242,60.3798446655273,-0.11161857
-165.560455322266,61.0736846923828,-0.11701835
-164.952285766602,62.5718765258789,-0.10526241
-164.892227172852,62.7061882019043,-0.09860741
-164.707000732422,63.1072692871094,-0.12416013
-164.643524169922,63.2403450012207,-0.12361166
-163.958053588867,64.5543899536133,-0.08297661
-163.000061035156,66.0916213989258,-0.05007891
-162.363220214844,66.968505859375,-0.0347545
-158.362609863281,70.8974456787109,-0.13118993
-168.608810424805,-76.9999313354492,-0.10033623
-167.168273925781,53.4143180847168,-0.25348345
-167.119888305664,53.7268028259277,-0.26619336
-167.095108032227,53.882438659668,-0.27475193
-165.719604492188,59.7966461181641,-0.12643244
-165.627471923828,60.0773887634277,-0.14542264
-165.580429077148,60.2172622680664,-0.14062052
-165.43522644043,60.6348838806152,-0.13332043
-165.283782958984,61.0495529174805,-0.10920614
-164.295013427734,63.3450736999512,-0.12930494
-163.669464111328,64.5241165161133,-0.07649634
-162.617263793945,66.1840896606445,-0.04070154
-162.159622192383,66.8090515136719,-0.03146151
-162.064239501953,66.9331359863281,-0.02442971
-158.043365478516,70.8515777587891,-0.13950759
-157.890228271484,70.9646072387695,-0.11724773
-168.35188293457,-77.0020599365234,-0.10005329
-166.907745361328,53.4001808166504,-0.27597091
-166.808517456055,54.022834777832,-0.26634682
-165.400634765625,59.9145622253418,-0.14052513
-165.209579467773,60.472526550293,-0.1611866
-165.109954833984,60.7495155334473,-0.1119579
-165.05908203125,60.8875160217285,-0.10500901
-164.01139831543,63.3167686462402,-0.12047902
-163.38151550293,64.4935836791992,-0.07065794
-162.322494506836,66.1501159667969,-0.0306269
-162.050048828125,66.5251541137695,-0.0236061
-161.95671081543,66.6495666503906,-0.02253384
-157.416015625,71.0303726196289,-0.12575141
-157.257949829102,71.1423034667969,-0.10468571
-157.09765625,71.2538604736328,-0.10009655
-156.935134887695,71.3650360107422,-0.11467827
-168.094940185547,-77.004150390625,-0.09937419
-166.622924804688,53.5419921875,-0.27613668
-166.547241210938,54.0078430175781,-0.27015328
-164.984375,60.3100471496582,-0.16961784
-163.728332519531,63.288215637207,-0.11158823
-163.168563842773,64.33349609375,-0.06794969
-162.028503417969,66.115852355957,-0.01863923
-161.847061157227,66.3656234741211,-0.01322503
-156.450714111328,71.427131652832,-0.12522678
-167.837966918945,-77.0061950683594,-0.09878579
-166.362457275391,53.5273857116699,-0.2884323
-166.311981201172,53.8380012512207,-0.27994044
-166.259872436523,54.1469993591309,-0.2816397
-164.759582519531,60.1474571228027,-0.16294858
-163.511978149414,63.1276054382324,-0.10329808
-162.882339477539,64.3026809692383,-0.05937821
-161.735305786133,66.0813064575195,-0.01098993
-161.644683837891,66.2060699462891,-0.00733105
-161.552810668945,66.3305206298828,-0.0047382
-156.298629760742,71.2680740356445,-0.18301243
-167.580978393555,-77.0081939697266,-0.09840261
-166.076904296875,53.66796875,-0.30063264
-166.025177001953,53.9774131774902,-0.2756494
-165.971786499023,54.2852439880371,-0.27722807
-164.486694335938,60.1237602233887,-0.15878555
-163.230422973633,63.0987968444824,-0.09382623
-162.521423339844,64.4003829956055,-0.04422212
-162.445053100586,64.5288391113281,-0.03555505
-155.982803344727,71.219123840332,-0.16861396
-167.323989868164,-77.0101470947266,-0.09764515
-165.764373779297,53.9619750976562,-0.27497691
-165.710556030273,54.2694396972656,-0.28004342
-164.263000488281,59.961067199707,-0.15807235
-162.882339477539,63.2010536193848,-0.08602376
-162.814361572266,63.3320503234863,-0.08099119
-162.081298828125,64.624885559082,-0.02581213
-155.668563842773,71.1698684692383,-0.15955497
-167.066970825195,-77.0120620727539,-0.09695564
-165.476821899414,54.1001434326172,-0.26843719
-164.039672851562,59.798267364502,-0.1497526
-162.463714599609,63.4326858520508,-0.06489131
-161.716217041016,64.719841003418,-0.00905507
-155.355926513672,71.1203079223633,-0.14725597
-166.809936523438,-77.0139236450195,-0.09643697
-165.132171630859,54.5424919128418,-0.26557232
-163.768524169922,59.7743873596191,-0.1495533
-162.111831665039,63.5322608947754,-0.04655426
-161.589309692383,64.4325332641602,-0.01536574
-161.430725097656,64.6869506835938,-0.00553863
-154.877197265625,71.1790237426758,-0.1556833
-166.55290222168,-77.0157470703125,-0.09634753
-164.899642944336,54.3737030029297,-0.24611258
-164.841903686523,54.6776313781738,-0.26475078
-164.812362670898,54.8289947509766,-0.26358688
-163.49772644043,59.750301361084,-0.13978923
-161.830795288086,63.5014801025391,-0.03250779
-161.383483886719,64.2725219726562,-0.00646271
-161.226165771484,64.5270233154297,-0.001
-161.064559936523,64.7802810668945,0.00893963
-154.567352294922,71.1285018920898,-0.1556943
-166.295837402344,-77.0175247192383,-0.0967902
-164.638854980469,54.357120513916,-0.23989954
-164.520736694336,54.9626083374023,-0.25714789
-163.227279663086,59.726016998291,-0.12867148
-161.550354003906,63.470458984375,-0.02336123
-161.178100585938,64.1124725341797,-0.00312728
-161.100601196289,64.2399291992188,0.00281618
-160.861770629883,64.6204223632812,0.01186283
-160.779998779297,64.7466201782227,0.01346706
-154.593811035156,70.8616485595703,-0.16747497
-154.427581787109,70.9698791503906,-0.16805995
-166.038772583008,-77.0192565917969,-0.09732793
-164.37825012207,54.3403968811035,-0.24695463
-164.25927734375,54.9450988769531,-0.24123405
-162.907409667969,59.8395309448242,-0.13612638
-161.197616577148,63.5679779052734,-0.00950586
-161.123779296875,63.6964340209961,-0.01612043
-161.048950195312,63.8245735168457,-0.00129304
-160.973114013672,63.9524002075195,0.00033307
-154.287872314453,70.8113021850586,-0.11110451
-154.121292114258,70.9191665649414,-0.13579663
-165.781692504883,-77.0209503173828,-0.09804768
-164.08854675293,54.4751091003418,-0.2509099
-163.966903686523,55.0774269104004,-0.23076148
-162.586578369141,59.9520454406738,-0.12110956
-162.535095214844,60.0891265869141,-0.12113984
-153.6474609375,70.9752655029297,-0.13865388
-165.524597167969,-77.0225982666016,-0.09874708
-163.798156738281,54.6088829040527,-0.24922439
-163.705612182617,55.0594253540039,-0.21543553
-162.316604614258,59.9267082214355,-0.10982
-162.26481628418,60.0635604858398,-0.11171237
-153.344009399414,70.9236373901367,-0.12649161
-165.267486572266,-77.0241928100586,-0.12030218
-163.537673950195,54.5913352966309,-0.24656386
-163.444519042969,55.0412750244141,-0.1872423
-162.098373413086,59.764217376709,-0.07468846
-152.870223999023,70.977668762207,-0.15512741
-110.86686706543,78.7885284423828,-0.13863533
-110.429428100586,78.795654296875,-0.13822022
-165.010375976562,-77.025749206543,-0.12117717
-163.24658203125,54.7238273620605,-0.24545285
-163.151397705078,55.1719589233398,-0.14827232
-162.077362060547,59.0498428344727,-0.03749465
-162.02912902832,59.1883239746094,-0.04178761
-161.980239868164,59.3264541625977,-0.04064613
-161.9306640625,59.4642295837402,-0.05056038
-161.880386352539,59.6016540527344,-0.05403032
-152.569686889648,70.9251403808594,-0.16015671
-111.257133483887,78.6837310791016,-0.13242628
-109.95964050293,78.7049102783203,-0.13711769
-164.75325012207,-77.0272674560547,-0.12232977
-163.047744750977,54.4054412841797,-0.23141764
-162.954818725586,54.8553695678711,-0.23210523
-162.857574462891,55.3016929626465,-0.1395124
-161.905136108398,58.7477569580078,-0.02102134
-161.857955932617,58.88671875,-0.07358359
-152.270751953125,70.8723602294922,-0.16576727
-112.940887451172,78.5467224121094,-0.1350024
-112.505981445312,78.5581741333008,-0.13565019
-112.072319030762,78.568717956543,-0.1398576
-111.640007019043,78.5783538818359,-0.1381494
-109.501968383789,78.6133422851562,-0.13643582
-164.496124267578,-77.0287322998047,-0.12311615
-162.81819152832,54.2370948791504,-0.2387798
-162.757293701172,54.5378532409668,-0.20869304
-162.662384033203,54.9859619140625,-0.22048177
-162.563064575195,55.4304695129395,-0.12400057
-162.528961181641,55.5778465270996,-0.12457696
-161.685531616211,58.5844230651855,-0.02519091
-152.145980834961,70.7145080566406,-0.1834938
-113.306030273438,78.438362121582,-0.13665136
-109.05623626709,78.5210037231445,-0.1348199
-164.238983154297,-77.030158996582,-0.12374275
-162.528396606445,54.3697814941406,-0.23415237
-162.402053833008,54.9672393798828,-0.21382072
-162.233047485352,55.7050628662109,-0.1179059
-161.419723510742,58.5602416992188,-0.02421435
-151.850387573242,70.6616058349609,-0.15766929
-113.664016723633,78.329460144043,-0.14116772
-109.033142089844,78.4243927001953,-0.1357705
-163.981842041016,-77.0315322875977,-0.12559125
-162.108932495117,55.0965309143066,-0.22436523
-161.936416625977,55.8313140869141,-0.10351119
-161.154251098633,58.5358848571777,-0.01661175
-151.727081298828,70.5039520263672,-0.13360913
-113.167625427246,78.246826171875,-0.140586
-112.745529174805,78.2588653564453,-0.13815159
-112.324607849121,78.2700042724609,-0.14240193
-111.90495300293,78.2802581787109,-0.1419418
-111.486656188965,78.2896270751953,-0.1410502
-111.069808959961,78.2981338500977,-0.14253252
-110.654510498047,78.3057708740234,-0.14318028
-109.41870880127,78.3236465454102,-0.14149775
-163.724685668945,-77.0328674316406,-0.12707141
-161.815139770508,55.2248611450195,-0.20883052
-161.639099121094,55.956600189209,-0.08271461
-160.841583251953,58.6497611999512,-0.00994454
-160.793426513672,58.7877960205078,-0.01072931
-151.434707641602,70.4509353637695,-0.10927234
-114.359008789062,78.1100845336914,-0.14537286
-110.204933166504,78.216423034668,-0.14030088
-109.797492980957,78.2223205566406,-0.13825526
-163.467529296875,-77.0341567993164,-0.12808333
-161.52067565918,55.3522300720215,-0.20837238
-161.341064453125,56.0809135437012,-0.06998976
-160.479049682617,58.9000778198242,0.01028486
-150.972839355469,70.5014495849609,-0.10566466
-114.696258544922,77.999626159668,-0.14780239
-113.863082885742,78.0295715332031,-0.14600499
-112.208465576172,78.0786514282227,-0.14031845
-111.797790527344,78.0887145996094,-0.13850655
-111.388473510742,78.0979156494141,-0.13725026
-110.980613708496,78.1062698364258,-0.13789951
-110.574295043945,78.11376953125,-0.14094906
-110.16960144043,78.1204376220703,-0.14515947
-109.766609191895,78.1262817382812,-0.1357471
-163.210357666016,-77.0354080200195,-0.12896259
-161.260604858398,55.3323211669922,-0.22006155
-161.080062866211,56.0599174499512,-0.05577851
-160.213836669922,58.87451171875,0.0189089
-150.510116577148,70.5505752563477,-0.11716451
-115.026832580566,77.8886795043945,-0.13798425
-113.788909912109,77.9345626831055,-0.14215966
-113.378005981445,77.9480514526367,-0.1429423
-112.968116760254,77.9606475830078,-0.1448514
-112.559341430664,77.9723587036133,-0.14304004
-109.339385986328,78.0353927612305,-0.12764107
-162.953201293945,-77.0366058349609,-0.12955363
-161.000732421875,55.3122749328613,-0.21687557
-160.96549987793,55.4583702087402,-0.23387283
-160.856643676758,55.8942680358887,0.00568695
-159.998474121094,58.7118110656738,0.02874113
-150.222106933594,70.4961471557617,-0.10080226
-114.94100189209,77.7942199707031,-0.14305813
-109.706283569336,77.934700012207,-0.13431551
-162.696029663086,-77.0377655029297,-0.12996196
-160.775955200195,55.1458206176758,-0.20997254
-160.705673217773,55.4379730224609,-0.20783471
-160.596282958984,55.8732109069824,-0.00604098
-160.558746337891,56.0174980163574,-0.00731178
-160.520660400391,56.1613922119141,-0.02280132
-160.482025146484,56.3048973083496,-0.03041924
-159.684432983398,58.8228759765625,0.0453964
-149.76008605957,70.5432968139648,-0.11156096
-116.482376098633,77.6270980834961,-0.15663877
-114.45149230957,77.7158279418945,-0.1447966
-114.04727935791,77.7308578491211,-0.14198967
-113.643936157227,77.7449951171875,-0.1429184
-110.066871643066,77.8334655761719,-0.13466398
-162.438858032227,-77.0388793945312,-0.13012274
-160.481628417969,55.271785736084,-0.21612166
-160.409957885742,55.5626983642578,-0.19357832
-160.181976318359,56.4259223937988,-0.01901497
-159.470169067383,58.660327911377,0.05042631
-149.297393798828,70.5890579223633,-0.1325098
-119.209533691406,77.3715591430664,-0.16715585
-118.805824279785,77.3975219726562,-0.16703074
-118.401931762695,77.4225387573242,-0.16545821
-117.997940063477,77.4466094970703,-0.16055195
-116.786270141602,77.5132064819336,-0.16259446
-115.979637145996,77.5529632568359,-0.15487202
-113.573081970215,77.6504364013672,-0.13668149
-110.033668518066,77.7381439208984,-0.13190768
-162.181671142578,-77.0399475097656,-0.12993656
-160.257598876953,55.1055068969727,-0.2253662
-160.113586425781,55.6864471435547,-0.20819031
-159.881240844727,56.5459594726562,-0.00345129
-159.255981445312,58.4977378845215,0.06270101
-149.013946533203,70.5332565307617,-0.1348596
-119.483795166016,77.2527694702148,-0.1658285
-117.483947753906,77.3768615722656,-0.1643054
-117.083953857422,77.3988723754883,-0.1646827
-115.88549041748,77.4593811035156,-0.15803751
-113.503280639648,77.556037902832,-0.13607521
-110.000961303711,77.6429824829102,-0.13077289
-161.924499511719,-77.0409774780273,-0.12938993
-160.033584594727,54.9391403198242,-0.22064619
-159.963348388672,55.2307739257812,-0.23359492
-159.854064941406,55.6652069091797,-0.20613537
-159.579833984375,56.6650123596191,0.01566363
-159.041854858398,58.3351020812988,0.07951019
-148.732040405273,70.4772491455078,-0.13315652
-119.752075195312,77.1335906982422,-0.16697686
-115.397979736328,77.3841400146484,-0.15635589
-113.044418334961,77.4747009277344,-0.13184629
-109.96875,77.5479888916016,-0.12718089
-161.667327880859,-77.0419540405273,-0.12907339
-159.740051269531,55.0646858215332,-0.23019055
-159.594772338867,55.6438369750977,-0.20474594
-159.277755737305,56.7830810546875,0.03810296
-158.730056762695,58.4457893371582,0.11249317
-158.680206298828,58.5819129943848,0.08213768
-158.629669189453,58.7176704406738,0.0791691
-148.451675415039,70.4210510253906,-0.13072045
-120.405685424805,76.9849395751953,-0.16933599
-120.014472961426,77.0140228271484,-0.14977327
-115.310440063477,77.2906951904297,-0.15285985
-112.595611572266,77.392463684082,-0.12797731
-110.689323425293,77.4398422241211,-0.12572368
-110.312362670898,77.4468994140625,-0.12556665
-161.41015625,-77.0428924560547,-0.1291758
-159.516754150391,54.898509979248,-0.21905765
-159.445922851562,55.1892547607422,-0.2257248
-159.297882080078,55.7658958435059,-0.20909756
-158.974990844727,56.9001541137695,0.07231113
-158.366821289062,58.6909790039062,0.09429292
-148.172821044922,70.3646621704102,-0.12683741
-120.658294677734,76.8642883300781,-0.16522869
-115.998573303223,77.1607208251953,-0.15460172
-115.611099243164,77.1795043945312,-0.15042361
-112.156761169434,77.3093566894531,-0.12858237
-111.77806854248,77.3195571899414,-0.12684578
-111.400688171387,77.3289413452148,-0.12575829
-111.024688720703,77.3375244140625,-0.12404695
-161.152969360352,-77.0437850952148,-0.12844312
-159.223342895508,55.023365020752,-0.21948048
-159.000366210938,55.8869705200195,-0.20930794
-158.714736938477,56.8764419555664,0.11069903
-158.671585083008,57.0162391662598,0.09395135
-158.627807617188,57.155647277832,0.1083578
-158.583435058594,57.2946701049805,0.09416392
-158.155227661133,58.5288696289062,0.12499144
-147.895477294922,70.3080902099609,-0.09405946
-121.287872314453,76.7118377685547,-0.16398323
-120.905258178711,76.7432708740234,-0.16601832
-115.905899047852,77.0678787231445,-0.15177573
-160.895797729492,-77.0446319580078,-0.12806519
-158.702209472656,56.0070610046387,-0.20422958
-158.277786254883,57.4085159301758,0.10897705
-157.842147827148,58.6371421813965,0.13524528
-147.61962890625,70.251335144043,-0.07613124
-121.525283813477,76.5897750854492,-0.15961161
-115.814514160156,76.9751739501953,-0.1491405
-160.638626098633,-77.0454406738281,-0.127674
-158.443389892578,55.9844932556152,-0.2098962
-158.362930297852,56.2674407958984,-0.19763408
-158.321838378906,56.4083213806152,-0.19978942
-157.971481323242,57.5213584899902,0.11684685
-157.924896240234,57.6587562561035,0.12233932
-157.877655029297,57.7957763671875,0.12462481
-157.829772949219,57.9324188232422,0.12560879
-157.781234741211,58.0686836242676,0.14737025
-157.732025146484,58.2045707702637,0.15356479
-157.682144165039,58.340087890625,0.15464986
-157.631576538086,58.4752311706543,0.13888022
-157.528381347656,58.7444038391113,0.15195499
-147.165969848633,70.2923736572266,-0.11948127
-122.504234313965,76.3989868164062,-0.15747964
-122.131164550781,76.4336471557617,-0.15712463
-121.757278442383,76.4673767089844,-0.15568574
-116.101127624512,76.8634185791016,-0.14828182
-114.597373962402,76.9350280761719,-0.14300867
-114.223045349121,76.9507751464844,-0.13932147
-113.849510192871,76.9656677246094,-0.13811061
-160.381454467773,-77.0462036132812,-0.12702799
-158.144714355469,56.1032371520996,-0.21327234
-158.06282043457,56.3849220275879,-0.20603114
-157.318832397461,58.5827140808105,0.16441768
-157.266723632812,58.7168655395508,0.1617997
-146.893249511719,70.2349014282227,-0.10716752
-122.722915649414,76.2749176025391,-0.16405737
-116.008598327637,76.7711639404297,-0.14834544
-114.890823364258,76.8257446289062,-0.14275806
-113.410011291504,76.8865509033203,-0.13776219
-160.124298095703,-77.0469207763672,-0.12540193
-157.762084960938,56.5014114379883,-0.20975807
-146.440963745117,70.2740478515625,-0.10997745
-122.936424255371,76.1505355834961,-0.1615588
-118.512229919434,76.5221481323242,-0.15549877
-118.141189575195,76.547233581543,-0.15433365
-115.91731262207,76.679069519043,-0.15347802
-114.810325622559,76.7332153320312,-0.14297102
-113.344078063965,76.7935409545898,-0.12205876
-109.055854797363,76.8975830078125,-0.12791813
-108.708473205566,76.9013595581055,-0.12329263
-159.867126464844,-77.0475921630859,-0.12201589
-159.75,21.942928314209,-0.10302076
-159.749984741211,22.1745681762695,-0.09770091
-157.460739135742,56.6169052124023,-0.20852932
-157.417434692383,56.7558937072754,-0.20670059
-146.171417236328,70.2158889770508,-0.10629093
-122.783706665039,76.0624923706055,-0.15531457
-118.39794921875,76.4314041137695,-0.1563252
-118.030296325684,76.4562911987305,-0.15447079
-116.560546875,76.547004699707,-0.15612125
-116.193702697754,76.567497253418,-0.1529091
-114.366737365723,76.6570587158203,-0.14407306
-114.003318786621,76.6724319458008,-0.13999856
-113.640731811523,76.6869812011719,-0.13688016
-109.379890441895,76.799446105957,-0.13096354
-108.348617553711,76.8106842041016,-0.12410524
-159.609970092773,-77.048225402832,-0.12127386
-159.5,21.7108955383301,-0.10230177
-159.499984741211,22.4058036804199,-0.10117636
-157.158782958984,56.7313995361328,-0.20745113
-145.903350830078,70.1575775146484,-0.10198072
-122.632858276367,75.9745483398438,-0.15631636
-118.649391174316,76.3151931762695,-0.15718906
-117.920845031738,76.3654861450195,-0.15573764
-116.828453063965,76.434326171875,-0.15592161
-115.738357543945,76.4953308105469,-0.15608464
-115.375846862793,76.5139465332031,-0.15675072
-115.013885498047,76.5317153930664,-0.15462625
-114.652549743652,76.5486373901367,-0.15287928
-109.698776245117,76.7008514404297,-0.12828202
-108.334518432617,76.7171325683594,-0.12521965
-159.352828979492,-77.0488128662109,-0.14275699
-159.25,21.9429225921631,-0.10147843
-159.249984741211,22.1745586395264,-0.1007469
-156.856216430664,56.844898223877,-0.20663362
-145.636764526367,70.0991134643555,-0.09423689
-122.127731323242,75.9219360351562,-0.16008351
-121.770843505859,75.9562683105469,-0.15954403
-118.534736633301,76.2249069213867,-0.16003152
-117.812789916992,76.2748260498047,-0.15744745
-116.730476379395,76.343147277832,-0.15696464
-116.010192871094,76.3843688964844,-0.15770165
-114.218070983887,76.4725570678711,-0.13061436
-109.67081451416,76.6076126098633,-0.13539646
-108.320610046387,76.6237640380859,-0.12512103
-159.095687866211,-77.0493545532227,-0.11870486
-156.55305480957,56.957389831543,-0.20122598
-145.371643066406,70.0404968261719,-0.08377006
-121.274917602539,75.901237487793,-0.15876895
-120.919700622559,75.9335403442383,-0.15574709
-119.493965148926,76.053840637207,-0.15899477
-119.136665344238,76.0816955566406,-0.15954622
-118.779159545898,76.1086654663086,-0.158717
-117.348487854004,76.2077789306641,-0.15943946
-116.991020202637,76.2303848266602,-0.1600688
-115.920211791992,76.2930297851562,-0.15977341
-113.792282104492,76.3955764770508,-0.14755377
-110.321334838867,76.5022888183594,-0.13090513
-109.981491088867,76.5087890625,-0.1333205
-108.306884765625,76.5305862426758,-0.12629957
-158.83854675293,-77.0498504638672,-0.1154409
-156.249313354492,57.0688819885254,-0.19008242
-156.203033447266,57.2053298950195,-0.18737187
-156.156112670898,57.3413925170898,-0.18518651
-144.926055908203,70.0762557983398,-0.08661706
-121.138275146484,75.8128890991211,-0.14264514
-120.786064147949,75.8449630737305,-0.15655418
-119.372650146484,75.9644088745117,-0.16103206
-118.309722900391,76.0447463989258,-0.15908874
-117.955238342285,76.0697784423828,-0.15841222
-116.538284301758,76.161247253418,-0.15899076
-116.184638977051,76.1819763183594,-0.15748474
-115.831382751465,76.2018585205078,-0.15541746
-113.723762512207,76.3036270141602,-0.15064434
-113.375122070312,76.3177261352539,-0.1463067
-113.027420043945,76.3310241699219,-0.1424019
-110.625122070312,76.40234375,-0.13213867
-108.293342590332,76.4375839233398,-0.12881689
-158.581420898438,-77.0503082275391,-0.11772637
-155.85026550293,57.4506034851074,-0.17817933
-144.664123535156,70.0170059204102,-0.0752402
-121.351951599121,75.6919250488281,-0.16689794
-120.654037475586,75.7565155029297,-0.16373921
-120.304306030273,75.787483215332,-0.1640922
-119.954154968262,75.8175735473633,-0.16430894
-119.603630065918,75.8467788696289,-0.16177549
-118.901786804199,75.9025726318359,-0.15999909
-118.550590515137,75.9291610717773,-0.15896489
-117.496757507324,76.0037155151367,-0.15855864
-116.79468536377,76.0491104125977,-0.15635208
-112.623229980469,76.2514495849609,-0.14289212
-110.588050842285,76.309814453125,-0.13038146
-107.957122802734,76.3470306396484,-0.12572566
-158.324295043945,-77.0507202148438,-0.11657202
-158.25,21.4784717559814,-0.06170477
-155.543838500977,57.5588073730469,-0.17333899
-155.494750976562,57.6932067871094,-0.17721918
-144.220321655273,70.0509414672852,-0.07499105
-144.035003662109,70.1437759399414,-0.09390965
-120.869873046875,75.6365509033203,-0.16831988
-119.13444519043,75.7859573364258,-0.15943695
-117.394020080566,75.9136352539062,-0.15693342
-116.698348999023,75.9587097167969,-0.15401266
-112.227592468262,76.1710891723633,-0.13797333
-110.220306396484,76.2245254516602,-0.13201151
-107.947242736816,76.2543869018555,-0.12571448
-158.067184448242,-77.0510864257812,-0.11687403
-158,21.2456722259521,-0.07941458
-158,21.7108840942383,-0.07478885
-155.186965942383,57.7997627258301,-0.17585819
-143.589645385742,70.1755447387695,-0.11823503
-119.362228393555,75.6689987182617,-0.16196929
-117.637489318848,75.8000717163086,-0.1583864
-116.947761535645,75.8465118408203,-0.1356728
-116.603202819824,75.8684616088867,-0.15373037
-112.174873352051,76.0792770385742,-0.13974244
-109.861152648926,76.1386032104492,-0.12611534
-109.536361694336,76.1441955566406,-0.13571905
-108.253753662109,76.1597213745117,-0.12670774
-157.810089111328,-77.0514144897461,-0.11767696
-157.75,21.4784698486328,-0.0852872
-154.878616333008,57.9053039550781,-0.17942462
-143.144500732422,70.2059936523438,-0.12158507
-119.243675231934,75.5803146362305,-0.16326573
-117.876091003418,75.6861419677734,-0.15851341
-117.192306518555,75.7339477539062,-0.1553752
-111.791648864746,75.9982604980469,-0.12134894
-109.510498046875,76.0520782470703,-0.13656993
-108.240882873535,76.0674819946289,-0.11993258
-107.927856445312,76.0696868896484,-0.12862096
-106.69263458252,76.0721740722656,-0.12822076
-157.553009033203,-77.0516967773438,-0.11546427
-154.820114135742,57.3435668945312,-0.18518277
-154.771362304688,57.4775924682617,-0.18348953
-154.569717407227,58.0098304748535,-0.1793717
-154.075073242188,59.1851119995117,-0.18789202
-154.016448974609,59.3138236999512,-0.19453046
-142.889862060547,70.1448287963867,-0.11999331
-118.787757873535,75.5193252563477,-0.16280512
-118.448860168457,75.5460205078125,-0.15146093
-118.109901428223,75.5718688964844,-0.16038075
-117.432037353516,75.6210174560547,-0.1566694
-111.743476867676,75.90673828125,-0.13943224
-109.803245544434,75.9546356201172,-0.13349992
-107.610336303711,75.9791717529297,-0.13303132
-107.304206848145,75.9800872802734,-0.12675406
-107,75.9803924560547,-0.12689851
-157.295928955078,-77.0519332885742,-0.11745304
-157.25,21.0124931335449,-0.06965986
-154.842849731445,56.5056648254395,-0.20129326
-154.659027099609,57.0478134155273,-0.19867911
-154.61149597168,57.1823654174805,-0.20118952
-154.464981079102,57.5836753845215,-0.18709449
-154.260269165039,58.1133422851562,-0.18392733
-153.817001342773,59.1544189453125,-0.18512265
-153.698791503906,59.4109420776367,-0.19566055
-153.638534545898,59.5386505126953,-0.18923004
-142.636672973633,70.0835571289062,-0.11660868
-117.33113861084,75.5317230224609,-0.15696852
-111.69588470459,75.8153991699219,-0.13249481
-110.09147644043,75.8567886352539,-0.12990885
-157.038864135742,-77.052131652832,-0.11899875
-157,20.7789402008057,-0.0733592
-157,21.2456703186035,-0.06781391
-154.631332397461,56.3437538146973,-0.21251347
-154.541748046875,56.6159133911133,-0.17490137
-154.449676513672,56.8864822387695,-0.26235085
-154.158065795898,57.6887474060059,-0.1879208
-154.107131958008,57.8210945129395,-0.18604068
-153.950256347656,58.2158393859863,-0.17506185
-153.896575927734,58.3466529846191,-0.17679405
-153.842178344727,58.4770889282227,-0.17787199
-153.787063598633,58.6071472167969,-0.1888752
-153.559295654297,59.1236114501953,-0.17715287
-153.319458007812,59.6341018676758,-0.18643228
-142.38493347168,70.0221786499023,-0.11223879
-117.564323425293,75.4187698364258,-0.15605778
-111.328514099121,75.7338943481445,-0.13537839
-109.746757507324,75.7714385986328,-0.12548842
-109.434799194336,75.7768630981445,-0.13697287
-156.781814575195,-77.0522842407227,-0.10580489
-156.75,20.7789402008057,-0.07226145
-156.75,21.0124912261963,-0.08169356
-154.331115722656,56.4542999267578,-0.24373212
-154.240142822266,56.725154876709,-0.2109837
-154.193710327148,56.8599891662598,-0.2133904
-153.798934936523,57.9245071411133,-0.19125643
-153.530059814453,58.5772819519043,-0.18297203
-153.360107421875,58.9643974304199,-0.1807298
-152.99983215332,59.7285270690918,-0.19234351
-152.937057495117,59.8545837402344,-0.19366328
-142.134628295898,69.9607086181641,-0.10677646
-117.792877197266,75.3054733276367,-0.15948819
-111.285194396973,75.6428604125977,-0.13461969
-109.102897644043,75.6902313232422,-0.13897113
-156.524765014648,-77.0523986816406,-0.10799677
