time,serie_1,serie_2,serie_3,serie_4,serie_5
01-Jan-2023 00:00:00,0.881352218920135,0.129600161066957,-0.00116232919111025,0.0332378286766018,0.0640133610031836
01-Jan-2023 01:00:00,0.816158088976287,0.139770218482919,-0.00501689917012227,0.0147603627191986,0.0571176847479575
01-Jan-2023 02:00:00,0.705899569326781,0.125668012848802,-0.0147739159555651,0.00103118157853738,0.048098816540026
01-Jan-2023 03:00:00,0.609628412062072,0.122232997170396,-0.0289878598095394,-0.00526873507628783,0.0343980034849875
01-Jan-2023 04:00:00,0.558775070244216,0.102230334034867,-0.0391935421766259,-0.00729257726202353,0.0209083398840659
01-Jan-2023 05:00:00,0.520025494629287,0.0661054415020419,-0.0474139465631462,-0.00789334737787589,0.0143314143679373
01-Jan-2023 06:00:00,0.486034277016067,0.00520436962575447,-0.0492216809333779,0.00442521906366006,0.0188742270729773
01-Jan-2023 07:00:00,0.496075096660995,-0.0563076722112225,-0.047607408338926,0.0297955039786305,0.0292722275517218
01-Jan-2023 08:00:00,0.544362309509658,-0.0444721529868172,-0.0442620864750363,0.0545412812279667,0.0504235914013617
01-Jan-2023 09:00:00,0.592642161184691,-0.00487724846719969,-0.0241715362907864,0.0744170386241879,0.0774343302510016
01-Jan-2023 10:00:00,0.618234249884032,0.0575586420807315,-0.000937529342017292,0.0819343987750019,0.0933009078762763
01-Jan-2023 11:00:00,0.61590889387741,0.130546146384187,0.0121822299289041,0.0693161178277935,0.0977112641594641
01-Jan-2023 12:00:00,0.597844216162108,0.208605789891191,0.0276388810335182,0.039266331856152,0.091517417695307
01-Jan-2023 13:00:00,0.572925957971953,0.272330501428552,0.0308374525366806,0.0153848443078007,0.0766997030041449
01-Jan-2023 14:00:00,0.536639305883788,0.212264948836274,0.0260489364473604,0.000594622259041229,0.0505168726704352
01-Jan-2023 15:00:00,0.496548953586959,0.0973742914709521,0.0131014068929933,-0.0121325805885588,0.0310126086733573
01-Jan-2023 16:00:00,0.468172284895324,0.0302417812261058,-0.0108999306948401,-0.0116908375276123,0.0253013661167853
01-Jan-2023 17:00:00,0.452230217987441,0.00134159376353752,-0.0288467383624531,0.0040487412260975,0.0276129385493033
01-Jan-2023 18:00:00,0.456056687170409,-0.0290852372211145,-0.0434931604804016,0.0317961264299359,0.0377445658705466
01-Jan-2023 19:00:00,0.482413861090087,-0.0463404382255601,-0.0516032217682816,0.0599815685199703,0.0518865725062125
01-Jan-2023 20:00:00,0.515888574654006,0.0287722734126521,-0.0490210703255154,0.0729869294809307,0.0645675798914664
01-Jan-2023 21:00:00,0.541457804972076,0.0877974194797946,-0.0319277322532154,0.0721698094057049,0.0719479462168448
01-Jan-2023 22:00:00,0.540465000206374,0.0658940014752818,-0.00170324506773722,0.0670578841017689,0.0752474209330313
01-Jan-2023 23:00:00,0.514170321756743,0.0484038901838733,0.0256083351878904,0.0552059698747601,0.0751650026104682
02-Jan-2023 00:00:00,0.477920237118148,0.0833450419220401,0.0400159661977075,0.0390632588314022,0.0750330081246131
02-Jan-2023 01:00:00,0.433276835018539,0.140971445790238,0.040831221765139,0.0302959594773258,0.0685973009131186
02-Jan-2023 02:00:00,0.396398547226333,0.142673054090448,0.0318686445562624,0.0240980747984852,0.0621593883297675
02-Jan-2023 03:00:00,0.390999379688644,0.140121230236001,0.0211464590711974,0.0131204787539448,0.0519370725414984
02-Jan-2023 04:00:00,0.412112864786529,0.136894786110826,0.00847082244860831,0.00972725710739748,0.0373951783440344
02-Jan-2023 05:00:00,0.432188156181716,0.0837649342927409,-0.00697237389697802,0.0163337167250122,0.0328005095980399
02-Jan-2023 06:00:00,0.434870067173385,0.00759601903588306,-0.020457835370443,0.0275527972625698,0.0343542834780448
02-Jan-2023 07:00:00,0.444025608831786,-0.0605983647194432,-0.0210434696318127,0.0442602697657551,0.042103766467356
02-Jan-2023 08:00:00,0.472776028448485,-0.0558254594591187,-0.012065788233421,0.0679411206292118,0.0521780988238089
02-Jan-2023 09:00:00,0.485202732616805,-0.00487328289567698,0.00839186992659125,0.0899202290820088,0.0696155121586554
02-Jan-2023 10:00:00,0.462213876778029,0.0528612447294666,0.0257183020322107,0.0965653870152439,0.0914323320648902
02-Jan-2023 11:00:00,0.409736308390044,0.120894530168481,0.0340504669903301,0.0833211604403462,0.0980611732266181
02-Jan-2023 12:00:00,0.346011730963134,0.185891905179925,0.0441025407372497,0.0582042995737995,0.0962937166950934
02-Jan-2023 13:00:00,0.289638075167083,0.228467115512796,0.0538949990032696,0.0369186241077389,0.082811295058512
02-Jan-2023 14:00:00,0.254043850237273,0.202837252369828,0.0571633116661094,0.0151690270649399,0.0562214544079535
02-Jan-2023 15:00:00,0.256601649457358,0.10339377944798,0.0400743508099102,-0.0050471920622383,0.0352280428669684
02-Jan-2023 16:00:00,0.27133323543682,0.017299709222026,0.0182218659056805,-0.00359509253034934,0.0223640641234152
02-Jan-2023 17:00:00,0.262936803633117,-0.0148481091684869,0.00250799538032043,0.0145637642489876,0.0245396634600394
02-Jan-2023 18:00:00,0.235916528040313,-0.0580686020341443,-0.016721872115276,0.0430627826498951,0.040896057154917
02-Jan-2023 19:00:00,0.216232243114852,-0.0751943203297185,-0.0261532864214398,0.0752883616732563,0.0560068329832785
02-Jan-2023 20:00:00,0.230564775997542,-0.0263291277599262,-0.0262062749506451,0.0879937324570622,0.0697767427227728
02-Jan-2023 21:00:00,0.281190770799064,0.0441801150652839,-0.00710254485323203,0.0884022924946751,0.0837429007551901
02-Jan-2023 22:00:00,0.351960155302428,0.0835848686608745,0.0168376551328682,0.0852824438260998,0.0860261162779563
02-Jan-2023 23:00:00,0.414874079758071,0.0620581669125034,0.0395339397101186,0.0763648066567387,0.080048649575495
03-Jan-2023 00:00:00,0.429708900982284,0.0720099148663951,0.0609101043401741,0.0589754793690647,0.0837487569115393
03-Jan-2023 01:00:00,0.392563852602386,0.111026608696885,0.060596963888266,0.043772748474976,0.0858134916088812
03-Jan-2023 02:00:00,0.352134260469817,0.096164682260461,0.0547936843095802,0.0398862797664608,0.0785436173937552
03-Jan-2023 03:00:00,0.346197041803741,0.0941327822718097,0.0467150421200775,0.0329315353082623,0.0634187003634207
03-Jan-2023 04:00:00,0.360231611067199,0.120549419275231,0.0374459256737016,0.0334142882274594,0.0492165973446601
03-Jan-2023 05:00:00,0.369475367599868,0.105717399469323,0.0301397410540365,0.0367094863103832,0.0443835547230475
03-Jan-2023 06:00:00,0.367587718302154,0.0392778490993453,0.0209437958283805,0.0412144351648297,0.0408015688917868
03-Jan-2023 07:00:00,0.365002039009475,-0.0234322274711655,0.0172635973750137,0.0636453617261852,0.0502279093525641
03-Jan-2023 08:00:00,0.366777601772689,-0.0397445677456187,0.0248899949102186,0.0906346950577702,0.0740310987494223
03-Jan-2023 09:00:00,0.36844790273323,-0.00891267942755688,0.043812046325066,0.112164116268059,0.0964844515583747
03-Jan-2023 10:00:00,0.36886179738655,0.0555603367599918,0.0542530925332092,0.123910180096527,0.115984260108256
03-Jan-2023 11:00:00,0.351134571367644,0.149912038198419,0.0699132741747879,0.110917291407486,0.125743209388041
03-Jan-2023 12:00:00,0.308268102938079,0.247679450860925,0.0945213982223057,0.0835156801985706,0.121132015254282
03-Jan-2023 13:00:00,0.264886739784621,0.270283052078195,0.0996517860649608,0.0588424194501843,0.102467744614863
03-Jan-2023 14:00:00,0.246673214370154,0.20364258562655,0.104637707149842,0.0409794065998997,0.0814973404667609
03-Jan-2023 15:00:00,0.252582195335769,0.107491323104806,0.0940181115029834,0.0254589233445133,0.0698029836676352
03-Jan-2023 16:00:00,0.25332486920967,0.0165933979067279,0.0688938708363556,0.0185550290988888,0.0575825115702384
03-Jan-2023 17:00:00,0.232359784776114,-0.0138147153568195,0.0571603575109028,0.03108797109594,0.0546577563545935
03-Jan-2023 18:00:00,0.212422656947516,-0.00480260016887654,0.0443864451108955,0.0559983093189205,0.0611526509783499
03-Jan-2023 19:00:00,0.222239035302543,-0.000589389042250999,0.0385127128420852,0.0907881770180668,0.071051268842005
03-Jan-2023 20:00:00,0.251823234492683,0.0266718578848315,0.0392343425510906,0.108456200723549,0.0886834105513327
03-Jan-2023 21:00:00,0.281155812674903,0.0512058300289584,0.0472649061440014,0.103336683277985,0.0926523199341528
03-Jan-2023 22:00:00,0.322768691116714,0.0585264352473689,0.0716790207980655,0.0999150786446537,0.0946710696480506
03-Jan-2023 23:00:00,0.362376394802474,0.0459252906355334,0.0961520695446514,0.0910974208163227,0.103043465878748
04-Jan-2023 00:00:00,0.359289857679748,0.0854808626088573,0.107516261315205,0.0711116332458462,0.102778642442011
04-Jan-2023 01:00:00,0.321585971051597,0.167342671504922,0.109894024705746,0.0507078606533016,0.0969653716347449
04-Jan-2023 02:00:00,0.283683392340087,0.219525420418687,0.100566747164585,0.0409246969865765,0.0769994100592368
04-Jan-2023 03:00:00,0.275858271056556,0.228727975240655,0.0913658091186069,0.041821933154961,0.0639875670931571
04-Jan-2023 04:00:00,0.296173903280639,0.148610675087876,0.0862197378037952,0.0390319291399922,0.0573065271637671
04-Jan-2023 05:00:00,0.331050816112899,0.0734250706943942,0.0713029378412746,0.0346892017768826,0.0432085832617514
04-Jan-2023 06:00:00,0.369814458423995,0.0250933406266643,0.0592278451977752,0.0378283921526875,0.0357499560377829
04-Jan-2023 07:00:00,0.399045202070617,-0.00843543621271122,0.0547487722097419,0.0535629082368817,0.0408145180008643
04-Jan-2023 08:00:00,0.413042548233413,-0.00238151444613207,0.0566202462969803,0.0875967357205357,0.058174922134661
04-Jan-2023 09:00:00,0.401180985504531,0.015975633016534,0.0586047419665836,0.11160532272329,0.0769026717207663
04-Jan-2023 10:00:00,0.375034543806457,0.109579437724061,0.0596828447042488,0.113720900182625,0.0945769539139502
04-Jan-2023 11:00:00,0.358876290851974,0.163837188235231,0.072955260550835,0.101000523929497,0.103120683696055
04-Jan-2023 12:00:00,0.340205910736465,0.142343634119935,0.0888296165822529,0.0738334942506756,0.0970889916680091
04-Jan-2023 13:00:00,0.307537096673392,0.152938017002053,0.0919471853731655,0.0450469020651783,0.0825343420765631
04-Jan-2023 14:00:00,0.28833495371952,0.137409367910333,0.0879153111337208,0.0197405170546974,0.0569875678084128
04-Jan-2023 15:00:00,0.290250810915374,0.0688666937264873,0.0739623257277988,0.0047237750040497,0.032836495902323
04-Jan-2023 16:00:00,0.295037570530318,-0.0331518302348183,0.0593848252056621,0.00597515961994783,0.0261084577105277
04-Jan-2023 17:00:00,0.297139140898131,-0.0873950260367917,0.0427382574735664,0.0218392413007225,0.0279824277422659
04-Jan-2023 18:00:00,0.306837069922828,-0.072450640299611,0.0283367992697738,0.0436862993883099,0.0326920142433875
04-Jan-2023 19:00:00,0.339824202591323,-0.0620242940869855,0.029133590435841,0.0658669162439312,0.0447165509722464
04-Jan-2023 20:00:00,0.386038097673797,-0.0481496627119111,0.0257320520787023,0.0813824225114788,0.0591872176192038
04-Jan-2023 21:00:00,0.42161876254692,-0.00737774806588162,0.0247032889483951,0.0791541624711956,0.0660806885025733
04-Jan-2023 22:00:00,0.449271592432403,0.0522238177570773,0.0406422154365562,0.0809937927769627,0.070453523661875
04-Jan-2023 23:00:00,0.476098629766845,0.0441406046363784,0.0635391534625076,0.0846931774066891,0.0775112947485678
05-Jan-2023 00:00:00,0.50813877874031,-0.00679972922920454,0.0740425237773441,0.0618983719395603,0.0816779127381079
05-Jan-2023 01:00:00,0.538835379415893,0.0280929182979537,0.068242310112574,0.0358491305159535,0.0774608692190878
05-Jan-2023 02:00:00,0.566233399444961,0.107808360210366,0.0696437047182106,0.0269880209015812,0.065282984640383
05-Jan-2023 03:00:00,0.597177001768493,0.146181353679605,0.0623864368854545,0.0273892942713703,0.0518065532706015
05-Jan-2023 04:00:00,0.618373188311004,0.0872924265775157,0.0409088866172813,0.0216486927019562,0.0400917818806403
05-Jan-2023 05:00:00,0.629440876776122,0.0161482704195453,0.0240858230127476,0.00987616813649789,0.0377044668457739
05-Jan-2023 06:00:00,0.639900419050597,-0.0219481249016451,0.0176105681194447,0.0157042059945072,0.0296590765974753
05-Jan-2023 07:00:00,0.662042173677825,-0.112316160151057,0.0153282732090436,0.0432723376797642,0.029535829093241
05-Jan-2023 08:00:00,0.703266295725249,-0.178627392896705,0.0114141982367717,0.0731007967041935,0.0509660830757849
05-Jan-2023 09:00:00,0.747436734968566,-0.122595666595988,0.00783156967651922,0.0944173101233448,0.0728590926192038
05-Jan-2023 10:00:00,0.764389726454162,0.0362694350394679,0.0116552247519128,0.108555025224587,0.0935145607254736
05-Jan-2023 11:00:00,0.747196170622253,0.1454690930757,0.0343719502298616,0.0963722232626881,0.100520162846827
05-Jan-2023 12:00:00,0.723744484716796,0.149460145584054,0.0574940168617748,0.0609314504908528,0.097419380213999
05-Jan-2023 13:00:00,0.711660000616454,0.1518938926372,0.0691464008151077,0.0348983470248188,0.0803125342390769
05-Jan-2023 14:00:00,0.703974816137694,0.139414572468705,0.0617261478065037,0.0154837470399346,0.0507159819863074
05-Jan-2023 15:00:00,0.668249997431182,0.0694147062811328,0.0406612814723037,-0.00304192044864043,0.0328938206694357
05-Jan-2023 16:00:00,0.601978573137664,-0.0251316369187759,0.0174477468563699,-0.0097845450145994,0.0259134462139838
05-Jan-2023 17:00:00,0.551413538986587,-0.0592490198698567,0.00462738427729237,0.00571070126166002,0.0201801797411673
05-Jan-2023 18:00:00,0.532767596775436,-0.0486177081850098,-0.00561188763543141,0.0330578524517025,0.0187382837794058
05-Jan-2023 19:00:00,0.538680973583602,-0.052828150489621,-0.0218888981880165,0.0509567920016255,0.0349691202900641
05-Jan-2023 20:00:00,0.568039420181655,-0.0609745668855237,-0.0208941413701988,0.0637344334172215,0.0546180596611731
05-Jan-2023 21:00:00,0.607118996912383,-0.0575648124006318,-0.00908245096518767,0.0631861898945774,0.060481577183985
05-Jan-2023 22:00:00,0.633834037119292,-0.0196416142073201,0.017940548746147,0.0575147036360706,0.0607624789736502
05-Jan-2023 23:00:00,0.642218145662688,0.00563045342893135,0.0437594526766323,0.0532870504902805,0.0683307787440054
06-Jan-2023 00:00:00,0.63981357508316,0.0291209605845882,0.0605602474270843,0.0341724891113247,0.076611309315943
06-Jan-2023 01:00:00,0.634690436655425,0.0627369744095279,0.0637856410203956,0.0164214994656052,0.0808220347426169
06-Jan-2023 02:00:00,0.639334830576324,0.108971477797933,0.0464493618665718,0.00615780687799112,0.070763467814707
06-Jan-2023 03:00:00,0.661779555612945,0.158533909669824,0.037390012791612,-0.00136685856709822,0.0540944626591437
06-Jan-2023 04:00:00,0.690129372412108,0.125735828033395,0.0292093926428341,-0.00430429839620932,0.0414248248598807
06-Jan-2023 05:00:00,0.710745844179534,0.0139891610804273,0.0111735447163217,-0.0071180213345085,0.0226262351534598
06-Jan-2023 06:00:00,0.736842963034057,-0.0703571649876164,-0.0180639489234902,-0.00695387386808737,0.019526525404238
06-Jan-2023 07:00:00,0.771948489481353,-0.0772214258697556,-0.0335103771330334,0.0115234915064778,0.0308646401427023
06-Jan-2023 08:00:00,0.803969892794036,-0.0927087354150342,-0.0289484536887623,0.0492509070681538,0.0429886868260138
06-Jan-2023 09:00:00,0.839174362951659,-0.110487154373221,-0.0247004977108456,0.0822528738426174,0.0564060499928229
06-Jan-2023 10:00:00,0.86185661249771,-0.00186560364931095,-0.0138414832444407,0.0900150600718464,0.0781129440329306
06-Jan-2023 11:00:00,0.838208946520232,0.131211259714074,0.0108388929248311,0.0739811275052036,0.0967409899494879
06-Jan-2023 12:00:00,0.758435103231811,0.149558523050256,0.0357627016811155,0.0508625049041714,0.0883954456112616
06-Jan-2023 13:00:00,0.660005184942626,0.140162342539735,0.0561532401798748,0.0244619984077419,0.0775932809374564
06-Jan-2023 14:00:00,0.596839103037261,0.167376988879151,0.0600428344069504,-0.00572114178071364,0.0632079681418173
06-Jan-2023 15:00:00,0.571622821623229,0.191045680395074,0.0429150597511314,-0.0201170660657678,0.0431441208384268
