lon,lat,Period,Amplit.
80,-67.8696594238281,11.99991,0.525310617057027
80,5.98906373977661,11.99991,0.170117428291456
80,6.23764181137085,11.99991,0.178889961950453
80,9.21007823944092,11.99991,0.333849934599524
80,9.45676803588867,11.99991,0.331327096328828
80,9.94961357116699,11.99991,0.0834448712788521
80,10.4417161941528,11.99991,0.195747822130603
80,10.687479019165,11.99991,0.205795888887289
80,10.9330415725708,11.99991,0.208929100585021
80,11.1784019470215,11.99991,0.212654164514398
80,11.4235544204712,11.99991,0.215048308194005
80,11.6684951782227,11.99991,0.217176808406786
80,11.9132204055786,11.99991,0.219719624986937
80,12.1577243804932,11.99991,0.226062157326871
80.25,-67.8696594238281,11.99991,0.524859959951714
80.25,5.74037265777588,11.99991,0.156328151301322
80.25,9.94961357116699,11.99991,0.168925777330235
80.25,12.4020042419434,11.99991,0.232570018152259
80.25,12.6460552215576,11.99991,0.243052067166345
80.25,13.6198883056641,11.99991,0.270781678628341
80.25,13.8627319335938,11.99991,0.27062805651231
80.25,14.1053228378296,11.99991,0.274069225449127
80.25,14.3476552963257,11.99991,0.277342627288316
80.25,14.5897264480591,11.99991,0.279302739012053
80.25,14.8315315246582,11.99991,0.281102782829405
80.25,15.0730667114258,11.99991,0.283806909008604
80.25,15.3143272399902,11.99991,0.290250126098257
80.25,15.5553112030029,11.99991,0.309216855873354
80.5,-67.8696594238281,11.99991,0.524821400665263
80.5,5.74037265777588,11.99991,0.145970448650277
80.5,9.70328140258789,11.99991,0.183497261680089
80.5,12.8898735046387,11.99991,0.249619005051446
80.5,13.1334543228149,11.99991,0.257344372630485
80.5,13.3767938613892,11.99991,0.262079840799691
80.5,15.7960119247437,11.99991,0.321010710628594
80.75,-67.8696594238281,11.99991,0.525204712148772
80.75,5.74037265777588,11.99991,0.136631706015265
80.75,9.45676803588867,11.99991,0.167454880335543
80.75,15.7960119247437,11.99991,0.310051193402419
81,-67.7752838134766,11.99991,0.523661250584858
81,5.98906373977661,11.99991,0.120677022879517
81,8.96321582794189,11.99991,0.153591612890381
81,9.21007823944092,11.99991,0.161516500711018
81,15.5553112030029,11.99991,0.291829507283341
81.25,-67.7752838134766,11.99991,0.523917723032958
81.25,-67.680534362793,11.99991,0.523036582575337
81.25,5.98906373977661,11.99991,0.102314984926114
81.25,8.71618556976318,11.99991,0.145180396888547
81.25,15.7960119247437,11.99991,0.296958929091164
81.25,16.0364284515381,11.99991,0.301797433450809
81.5,-67.5854034423828,11.99991,0.522888587121711
81.5,-67.4898834228516,11.99991,0.522151307137985
81.5,-66.8103713989258,11.99991,0.513616490022425
81.5,-66.7117309570312,11.99991,0.512415228555336
81.5,-66.6126937866211,11.99991,0.510963501502348
81.5,-66.5132598876953,11.99991,0.509361253062765
81.5,-66.4134292602539,11.99991,0.50755811487048
81.5,-66.3131942749023,11.99991,0.505604419579577
81.5,-66.2125549316406,11.99991,0.503438426811949
81.5,6.23764181137085,11.99991,0.0701995351710951
81.5,8.22163867950439,11.99991,0.118098889003859
81.5,8.46899127960205,11.99991,0.131089704185206
81.5,16.276554107666,11.99991,0.309385722432793
81.75,-67.3939743041992,11.99991,0.521156770557662
81.75,-67.2976837158203,11.99991,0.519856682885715
81.75,-66.9086227416992,11.99991,0.517150085927947
81.75,-66.1115188598633,11.99991,0.502745382084301
81.75,6.48610210418701,24.00037,0.0430548331021536
81.75,7.72647523880005,11.99991,0.0890919807515234
81.75,7.97413206100464,11.99991,0.103676980252447
81.75,16.276554107666,11.99991,0.309294442677852
82,-67.2010040283203,11.99991,0.518994210744792
82,-66.9086227416992,11.99991,0.518133699342544
82,-66.1115188598633,11.99991,0.50372788193056
82,6.73443984985352,24.00037,0.038464799910595
82,6.98265075683594,24.00037,0.0410009206014811
82,7.2307300567627,11.99991,0.0470975517424961
82,7.47867298126221,11.99991,0.0682534016243655
82,16.276554107666,11.99991,0.314882356329388
82.25,-67.2010040283203,11.99991,0.519251535911825
82.25,-67.1039352416992,11.99991,0.518889879565957
82.25,-67.006477355957,11.99991,0.518649208078589
82.25,-66.9086227416992,11.99991,0.518667582875834
82.25,-66.1115188598633,11.99991,0.503702587337408
82.25,16.5163860321045,11.99991,0.326578853740076
82.5,-66.4134292602539,11.99991,0.510357124043496
82.5,-66.3131942749023,11.99991,0.508999529001425
82.5,-66.2125549316406,11.99991,0.506945432556248
82.5,16.7559223175049,11.99991,0.332718325475184
82.5,16.9951572418213,11.99991,0.337250238685028
82.75,-66.5132598876953,11.99991,0.51151128060224
82.75,17.2340850830078,11.99991,0.344130735416407
83,-66.6126937866211,11.99991,0.512707037576511
83,17.2340850830078,11.99991,0.345384677550434
83.25,-66.6126937866211,11.99991,0.512694801387825
83.25,17.4727058410645,11.99991,0.357790303940517
83.5,-66.6126937866211,11.99991,0.513037727552685
83.5,-66.5132598876953,11.99991,0.512246452375936
