station,lon,lat
Point_726,-7.25,-60.5178337097168
Point_727,-7.25,-56.3349456787109
Point_728,-7.25,-51.6374168395996
Point_729,-7.25,-46.3974609375
Point_730,-7.25,-40.6013488769531
Point_731,-7.25,-34.255500793457
Point_732,-7.25,-27.392578125
Point_733,-7.25,-20.0761108398438
Point_734,-7.25,-12.4020042419434
Point_735,-7.25,-4.49538087844849
Point_736,-7.25,3.49782538414001
Point_737,-6.79787445068359,45.6391448974609
Point_738,-6.22133350372314,51.0581130981445
Point_739,-3.82755064964294,60.8266868591309
Point_740,-1.69309866428375,65.306526184082
Point_741,1.469855427742,69.5760269165039
Point_742,6.30044507980347,73.6312942504883
Point_743,27.1773586273193,80.6063613891602
Point_744,49.0059394836426,82.8027954101562
Point_745,0.750000536441803,-67.4875335693359
Point_746,0.75,-64.2225189208984
Point_747,0.75,-60.5178337097168
Point_748,0.75,-56.3349456787109
Point_749,0.75,-51.6374168395996
Point_750,0.75,-46.3974609375
Point_751,0.75,-40.6013488769531
Point_752,0.75,-34.255500793457
Point_753,0.75,-27.392578125
Point_754,0.75,-20.0761108398438
Point_755,0.75,-12.4020042419434
Point_756,0.75,-4.49538087844849
Point_757,0.75,3.49782538414001
Point_758,0.945295453071594,39.591064453125
Point_759,3.30756139755249,55.3234481811523
Point_760,5.17646217346191,59.8328399658203
Point_761,7.92682361602783,64.0810623168945
Point_762,11.9455299377441,68.0873413085938
Point_763,17.8728618621826,71.814582824707
Point_764,26.7096939086914,75.1328506469727
Point_765,39.6705627441406,77.7819747924805
Point_766,56.9928550720215,79.4067230224609
Point_767,8.75,-67.4875259399414
Point_768,8.75,-64.2225189208984
Point_769,8.75,-60.5178337097168
Point_770,8.75,-56.3349456787109
Point_771,8.75,-51.6374168395996
Point_772,8.75,-46.3974609375
Point_773,8.75,-40.6013488769531
Point_774,8.75,-34.255500793457
Point_775,8.75,-27.392578125
Point_776,8.75,-20.0761108398438
Point_777,8.75,-12.4020042419434
Point_778,8.75,-4.49538087844849
Point_779,11.6680421829224,54.3226661682129
Point_780,36.0912666320801,72.429328918457
Point_781,47.5523719787598,74.6272125244141
Point_782,16.75,-67.4875183105469
Point_783,16.75,-64.2225189208984
Point_784,16.75,-60.5178337097168
Point_785,16.75,-56.3349456787109
Point_786,16.75,-51.6374168395996
Point_787,16.75,-46.3974609375
Point_788,16.75,-40.6013488769531
Point_789,16.75,-34.255500793457
Point_790,16.7987518310547,33.1756324768066
Point_791,43.1737747192383,69.4649429321289
Point_792,63.8692321777344,72.3666458129883
Point_793,24.75,-67.4875183105469
Point_794,24.75,-64.2225189208984
Point_795,24.75,-60.5178337097168
Point_796,24.75,-56.3349456787109
Point_797,24.75,-51.6374168395996
Point_798,24.75,-46.3974609375
Point_799,24.75,-40.6013488769531
Point_800,24.75,-34.255500793457
Point_801,24.7994899749756,33.0850219726562
Point_802,24.9946269989014,38.8268737792969
Point_803,32.75,-67.4875106811523
Point_804,32.75,-64.2225189208984
Point_805,32.75,-60.5178337097168
Point_806,32.75,-56.3349456787109
Point_807,32.75,-51.6374168395996
Point_808,32.75,-46.3974609375
Point_809,32.75,-40.6013488769531
Point_810,32.75,-34.255500793457
Point_811,32.75,-27.392578125
Point_812,32.7970542907715,32.9944686889648
Point_813,33.4010162353516,43.1658134460449
Point_814,40.75,-67.4875106811523
Point_815,40.75,-64.2225189208984
Point_816,40.75,-60.5178337097168
Point_817,40.75,-56.3349456787109
Point_818,40.75,-51.6374168395996
Point_819,40.75,-46.3974609375
Point_820,40.75,-40.6013488769531
Point_821,40.75,-34.255500793457
Point_822,40.75,-27.392578125
Point_823,40.75,-20.0761108398438
Point_824,40.75,-12.4020042419434
Point_825,40.75,-4.49538087844849
Point_826,40.75,19.1340980529785
Point_827,41.3064460754395,42.613842010498
Point_828,48.75,-64.2225189208984
Point_829,48.75,-60.5178337097168
Point_830,48.75,-56.3349456787109
Point_831,48.75,-51.6374168395996
Point_832,48.75,-46.3974609375
Point_833,48.75,-40.6013488769531
Point_834,48.75,-34.255500793457
Point_835,48.75,-27.392578125
Point_836,48.75,-12.4020042419434
Point_837,48.75,-4.49538087844849
Point_838,48.75,3.49782538414001
Point_839,48.75,11.4235544204712
Point_840,56.75,-64.2225189208984
Point_841,56.75,-60.5178337097168
Point_842,56.75,-56.3349456787109
Point_843,56.75,-51.6374168395996
Point_844,56.75,-46.3974609375
Point_845,56.75,-40.6013488769531
Point_846,56.75,-34.255500793457
Point_847,56.75,-27.392578125
Point_848,56.75,-20.0761108398438
Point_849,56.75,-12.4020042419434
Point_850,56.75,-4.49538087844849
Point_851,56.75,3.49782538414001
Point_852,56.75,11.4235544204712
Point_853,56.7512359619141,26.4273147583008
Point_854,64.75,-67.4898834228516
Point_855,64.75,-64.2225189208984
Point_856,64.75,-60.5178337097168
Point_857,64.75,-56.3349456787109
Point_858,64.75,-51.6374168395996
Point_859,64.75,-46.3974609375
Point_860,64.75,-40.6013488769531
Point_861,64.75,-34.255500793457
Point_862,64.75,-27.392578125
Point_863,64.75,-20.0761108398438
Point_864,64.75,-12.4020042419434
Point_865,64.75,-4.49538087844849
Point_866,64.75,3.49782538414001
Point_867,64.75,11.4235544204712
Point_868,64.75,19.1340980529785
Point_869,72.75,-67.4898834228516
Point_870,72.75,-64.2225189208984
Point_871,72.75,-60.5178337097168
Point_872,72.75,-56.3349456787109
Point_873,72.75,-51.6374168395996
Point_874,72.75,-46.3974609375
Point_875,72.75,-40.6013488769531
Point_876,72.75,-34.255500793457
Point_877,72.75,-27.392578125
Point_878,72.75,-20.0761108398438
Point_879,72.75,-12.4020042419434
Point_880,72.75,-4.49538087844849
Point_881,72.75,3.49782538414001
Point_882,72.75,11.4235544204712
Point_883,72.75,19.1340980529785
ACoruna,-8.39,43.36
Aarhus,10.2167,56.150002
Abashiri,144.283,44.017
Aberdeen,-2.080222,57.144028
Aburatsu,131.417,31.567
Adak Alaska,-176.635,51.858
Almeria,-2.48,36.83
Ancona,13.50651667,43.62476667
Andenes,16.15,69.317
Apia,-171.75,-13.817
Arica,-70.3233333333333,-18.4758333333333
Atlantic City,-74.418,39.355
Balboa,-79.573,8.962
Baltra,-90.285,-0.435
Bamfield,-125.133,48.833
Barcelona,2.163,41.342
Benoa,115.21,-8.745
Bilbao,-3.05,43.357
Bluff,168.333,-46.6
Bonanza,-6.34,36.8
Booby Island,141.917,-10.6
Brest,-4.5,48.383
Brisbane,153.167,-27.367
Broome,122.217,-18
Bundaberg,152.35,-24.833
Cabo San Lucas,-109.908,22.88
Calais,1.86772001,50.9693985
Callao,-77.15,-12.05
Cape Town,18.417,-33.9
Carnarvon,113.617,-24.883
Castletownbere,-9.18299999999999,51.533
Catania,15.093825,37.49808056
Charleston SC,-79.933,32.783
Cherbourg,-1.635508,49.651447
Chittagong,91.827,22.237
Churchill,-94.2,58.783
Colombo,79.858,6.963
Coquimbo,-71.3352777777778,-29.9497222222222
Crescent City,-124.183,41.745
Cristobal,-79.9,9.35
Cromer,1.301639,52.934194
Cuxhaven,8.717,53.867
Dakar,-17.4200000000001,14.677
Darwin,130.85,-12.467
Davao,125.633,7.083
Davis,77.967,-68.45
Duck Pier,-75.74,36.183
Dunkerque,2.366698,51.048091
Durban,31,-29.883
Dutch Harbor,-166.538,53.88
East London,27.917,-33
El Hierro,-17.9,27.78
Esperance,121.9,-33.867
Faraday,-64.267,-65.25
Ferrol,-8.33,43.46
Fort Denison,151.233,-33.85
Fort Pulaski,-80.902,32.033
Fort de France,-61.067,14.6
Fremantle,115.733,-32.05
Funchal,-16.9069999999999,32.64
Galveston Pier 21,-94.793,29.31
Galveston Pier,-94.788,29.285
Gandia,-0.15,39
Genova,8.92551667,44.41012778
Gijon,-5.7,43.56
Gomera,-17.11,28.09
Goteborgorsh,11.8,57.683
Guam,144.65,13.433
Hakodate,140.733,41.783
Halifax,-63.583,44.667
Hamada,132.067,34.9
Helgeroa,9.856379,58.995212
Helgoland,7.889923,54.178909
Hilo Hawaii,-155.067,19.733
Hong Kong,114.217,22.3
Honiara,159.957,-9.425
Honningsvag,25.983,70.983
Honolulu Hawaii,-157.867,21.307
Huelva,-6.83,37.13
Ilha Fiscal,-43.165,-22.897
Imbituba,-48.6502777777778,-28.2311111111111
Imperia,8.01886389,43.87833889
Iquique,-70.1477777777778,-20.2044444444444
Ishigake,124.15,24.333
Isla Pascua,-109.439444444444,-27.1547222222222
Juan Fernandez,-78.833,-33.622
Kabelvag,14.482149,68.212639
Kahului,-156.467,20.9
Kaohsiung,120.282,22.615
Kawaihae,-155.833,20.033
Keelung,121.745,25.157
Ketchikan,-131.625,55.333
Key West FL,-81.808,24.553
Ko Lak,99.817,11.795
Ko Taphao Noi,98.425,7.832
Kodiak,-152.512,57.732
Kushimoto,135.783,33.467
Kushiro,144.383,42.967
Kwajalein,167.733,8.733
La Jolla,-117.258,32.867
La Libertad,-80.917,-2.2
La Palma,-17.77,28.68
La Rochelle,-1.22064996,46.15850067
Lamu,40.903,-2.272
Langkawi,99.765,6.432
Lanzarote Arrecife,-13.53,28.97
Las Palmas,-15.41,28.14
Lautoka,177.433,-17.6
Legaspi,123.75,13.15
Lerwick,-1.13799999999992,60.153
Livorno,10.29933889,43.54628611
Lombrum,147.367,-2.033
Maisaka,137.617,34.683
Majuro,171.373,7.107
Malaga,-4.42,36.71
Malakal,134.463,7.33
Maloy,5.117,61.933
Manila,120.967,14.583
Manzanillo,-104.333,19.05
Marseille,5.35,43.3
Masirah,58.872,20.687
Mawson,62.867,-67.6
Melilla,-2.93,35.29
Mera,139.833,34.917
Mokuoloe,-157.8,21.433
Mombasa,39.657,-4.07
Monaco,7.421497,43.728847
Mossel Bay,22.333,-34.067
Nagasaki,129.867,32.733
Naha,127.667,26.217
Nain,-61.7,56.55
Nawiliwili,-159.35,21.967
Naze,129.498,28.378
Neah Bay,-124.617,48.368
Newlyn,-5.53333,50.099998
Newport,-71.327,41.505
Nice,7.285257,43.695508
Nishinoomote,130.995,30.732
Nome,-165.43,64.5
North Shields,-1.4333301,55
Noumea,166.437,-22.25
Nuku alofa,-175.167,-21.133
Nylesund,11.933,78.933
Ofunato,141.717,39.067
Padang,100.367,-1
Papeete,-149.567,-17.525
Pensacola,-87.213,30.403
Ponta Delgada,-25.673,37.735
Port Bloc,-1.061555,45.56848
Port Elizabeth,25.63,-33.96
Port Hedland,118.567,-20.317
Port Louis,57.495,-20.155
Port Stanley,-57.933,-51.75
Port Vila,168.3,-17.767
Port aux basques,-59.133,47.567
Portland,141.613,-38.343
Prigi,111.733,-8.283
Prince Rupert,-130.333,54.317
Prudhoe Bay,-148.527,70.4
Qaqortoq,-46.033,60.717
Ravenna,12.28293611,44.492075
Reunion,55.293,-20.923
Reykjavik,-21.93989,64.150581
Richards Bay,32.083,-28.8
Rorvik,11.25,64.867
Sabang,95.333,5.833
Saipan,145.742,15.277
Salalah,54.007,16.935
Saldahna Bay,17.95,-33.017
Salvador,-38.517,-12.967
San Antonio,-71.6180555555555,-33.5816666666667
San Diego,-117.173,32.715
San Francisco,-122.465,37.807
San Juan PR,-66.117,18.46
Sand Point,-160.502,55.337
Santa Cruz,-90.312,-0.753
Santander,-3.79,43.46
Seward,-149.427,60.12
Simons Town,18.433,-34.183
Sitka,-135.342,57.052
Smogen,11.215,58.35
South Beach,-124.043,44.625
Spring Bay,147.933,-42.55
St Johns,-52.717,47.567
St Marys,-6.317139,49.917833
Stockholm,18.083,59.317
Stornoway,-6.388889,58.207722
Subic Bay,120.252,14.765
Suva,178.427,-18.132
Syowa,39.6,-69
Talcahuano,-73.1061111111111,-36.7008333333333
Tanjong Pagar,103.853,1.262
Tarawa,172.93,1.362
Tenerife,-16.24,28.48
Thevenard,133.64,-32.15
Thule,-68,76
Tofino,-125.917,49.15
Townsville,146.833,-19.25
Toyama,137.217,36.767
Tregde,7.567,58
Trieste,13.75793889,45.64939167
Valencia,-0.31,39.44
Valparaiso,-71.6277777777778,-33.0277777777778
Vardo,31.1,70.333
Venezia,12.42652778,45.41821944
Vigo,-8.73,42.24
Viker,10.949769,59.036046
Villagarcia,-8.77,42.6
Virginia Key,-80.162,25.732
Vung Tau,107.072,10.34
Wakkanai,141.683,45.4
Wellington,174.783,-41.283
Whitby,-0.614694,54.49
Wick,-3.086389,58.440972
Yakutat,-139.735,59.547
Zanzibar,39.19,-6.155
