time,serie_1,serie_2,serie_3,serie_4
2018-01-06 03:00:00,-0.270049753942134,0.148302392970565,-0.0460918290310799,-0.021723539229219
2018-01-06 04:00:00,-0.279818031348826,0.157589094649794,-0.0589992558353841,-0.034199488009994
2018-01-06 05:00:00,-0.271925497212054,0.182245718251708,-0.0733574000888764,-0.0398265874345946
2018-01-06 06:00:00,-0.234620574273707,0.18311371089125,-0.0859458191090524,-0.0498565255065608
2018-01-06 07:00:00,-0.121696713723781,0.165403382789138,-0.0830116016560494,-0.0539600668807674
2018-01-06 08:00:00,-0.0263986383737791,0.160074101697448,-0.0715712127977311,-0.0462553209026504
2018-01-06 09:00:00,-0.00959347502196021,0.142060832988265,-0.0536413868659436,-0.0383295385499644
2018-01-06 10:00:00,0.00195457100069337,0.122398810397628,-0.0344762546711861,-0.0299539609213519
2018-01-06 11:00:00,0.0225503376046401,0.130966039310935,-0.0125968815529048,-0.0207689559419799
2018-01-06 12:00:00,0.0422686828592997,0.152240173827651,-0.00017802563992136,-0.01693847089607
2018-01-06 13:00:00,0.00105548150038533,0.184617238055709,0.000517080584235556,-0.0164926616807628
2018-01-06 14:00:00,-0.130821447231414,0.209588574182036,-0.00342559309241169,-0.00999771490294219
2018-01-06 15:00:00,-0.2156524093529,0.223955588351729,-0.0161423111104667,-0.0120015764941621
2018-01-06 16:00:00,-0.221999976195933,0.234163539420607,-0.0289339745187461,-0.0177314324637103
2018-01-06 17:00:00,-0.226058426656367,0.218850629340651,-0.04530374014315,-0.0260665385385203
2018-01-06 18:00:00,-0.235124412335994,0.176624195586684,-0.062083464651674,-0.0397553077300239
2018-01-06 19:00:00,-0.227765280165317,0.152230994712355,-0.0644364995652139,-0.0411067350168872
2018-01-06 20:00:00,-0.15056096331084,0.141288669716361,-0.0511074257784783,-0.0307675047178912
2018-01-06 21:00:00,-0.0415461430033464,0.125944824825766,-0.0368295242780148,-0.0195928668935943
2018-01-06 22:00:00,-0.0192181159449536,0.129200922261718,-0.022411836847037,-0.0190106561740089
2018-01-06 23:00:00,-0.0777966448744554,0.13923792720938,-0.0159665556394755,-0.0189566543658424
2018-01-07 00:00:00,-0.157170090236308,0.146823780547622,-0.0125945476585328,-0.0158269131888795
2018-01-07 01:00:00,-0.203222888865115,0.135652514111045,-0.00155643450592452,-0.0147848693986583
2018-01-07 02:00:00,-0.214017662562968,0.117257522355559,0.00163791007331765,-0.0143562225957561
2018-01-07 03:00:00,-0.253711271443011,0.106832640182021,-0.00750426722255343,-0.0123155104329038
2018-01-07 04:00:00,-0.300514581956508,0.110833676468375,-0.0318406378620564,-0.0158227706660676
2018-01-07 05:00:00,-0.294512245216014,0.132995175134185,-0.0479570669823586,-0.0271580485959697
2018-01-07 06:00:00,-0.232359442271831,0.161711560498717,-0.0593675305837094,-0.0300488515158343
2018-01-07 07:00:00,-0.150438967504146,0.174305366288665,-0.0678901714974343,-0.034516420807426
2018-01-07 08:00:00,-0.100308413960578,0.14675523520613,-0.0544485455149114,-0.0328207990487266
2018-01-07 09:00:00,-0.0723287084778566,0.127462344180587,-0.0322228153937756,-0.0169071970840144
2018-01-07 10:00:00,-0.0358444744428415,0.0987369883170155,-0.0125652473190128,-0.00274995028573752
2018-01-07 11:00:00,-0.0198762681042571,0.0780805516352681,0.00170802868057235,0.00643087771188735
2018-01-07 12:00:00,-0.0739287243863363,0.0909516531338719,0.0165735291546882,0.0144622932321232
2018-01-07 13:00:00,-0.166443276562335,0.108744578372481,0.0188241111344398,0.0244570629338574
2018-01-07 14:00:00,-0.260156560101153,0.13725297332907,0.013508232705921,0.0282332844699573
2018-01-07 15:00:00,-0.337550702848079,0.14834802032614,0.0124236321306527,0.0307927935982895
2018-01-07 16:00:00,-0.356306913652064,0.155288742791655,0.00282870703346289,0.029915353622551
2018-01-07 17:00:00,-0.351128491916301,0.143745021831038,-0.00823835243967169,0.0228114038373184
2018-01-07 18:00:00,-0.346147421159389,0.110764222156051,-0.0177247585498988,0.0122557069307965
2018-01-07 19:00:00,-0.335604283370616,0.0897695738186864,-0.0192590864145457,0.00223884020399569
2018-01-07 20:00:00,-0.316663357772471,0.0642204004635838,-0.0103748101511299,0.00316143256079673
2018-01-07 21:00:00,-0.20904787198508,0.0323284882416753,-0.00742586848822229,0.00208800319981097
2018-01-07 22:00:00,-0.0920178027530927,-0.00412452786063874,-0.00300408022043102,-0.005694596688931
2018-01-07 23:00:00,-0.0983646021863241,0.00706038803959166,0.00777352175179131,-0.0075382465829301
2018-01-08 00:00:00,-0.205625477590205,0.0239731538405446,0.0203570736801923,-0.00682064577538253
2018-01-08 01:00:00,-0.319183263339641,0.00463480682277953,0.0351185718781055,-0.00505349471766234
2018-01-08 02:00:00,-0.327987465419414,0.0075885373463658,0.0333514059192241,-0.00710157550472499
2018-01-08 03:00:00,-0.29671794489825,-0.0184510779271098,0.0145807158431709,-0.0230590520759273
2018-01-08 04:00:00,-0.306396725930812,-0.0637858082244369,-0.00702355669376247,-0.0357353879471469
2018-01-08 05:00:00,-0.329798194923045,-0.112543919652906,-0.0277911150598227,-0.0422666265030551
2018-01-08 06:00:00,-0.291603508748652,-0.164975727040527,-0.0436336217218339,-0.052266579713409
2018-01-08 07:00:00,-0.166036102332713,-0.198307609249112,-0.0475294595354497,-0.0574512226839709
2018-01-08 08:00:00,-0.0814511174043436,-0.21846129565334,-0.0357474801832139,-0.0533455653448749
2018-01-08 09:00:00,-0.114375303842666,-0.226593842793462,-0.0219257460677325,-0.0464737123211074
2018-01-08 10:00:00,-0.184319216169955,-0.222198149252889,-0.0106569515311419,-0.0406623823900867
2018-01-08 11:00:00,-0.168944361962916,-0.219736902106759,-0.00167705940578871,-0.0369228875597167
2018-01-08 12:00:00,-0.13932487682307,-0.211255824256894,0.000401785527050562,-0.0304754456837821
2018-01-08 13:00:00,-0.205079350032451,-0.169075122166631,-0.00339501218435162,-0.0222405126650977
2018-01-08 14:00:00,-0.281749579467418,-0.127618236530778,-0.0166576267921626,-0.0230765944679427
2018-01-08 15:00:00,-0.328217092313411,-0.103879439940882,-0.0401987699562013,-0.0347076101561236
2018-01-08 16:00:00,-0.339018973865153,-0.0951090790966722,-0.0616476131373345,-0.0487734495063472
2018-01-08 17:00:00,-0.318296405830028,-0.113176348682699,-0.0774294404083192,-0.0591756819148707
2018-01-08 18:00:00,-0.305887434043529,-0.131455093685743,-0.0921647591286599,-0.0661217687984157
2018-01-08 19:00:00,-0.220173391856791,-0.1466089357326,-0.0977302385264336,-0.0757785184641528
2018-01-08 20:00:00,-0.0999013589402456,-0.178258990932462,-0.0952886013084351,-0.0843911586661983
2018-01-08 21:00:00,-0.0939795704265852,-0.175888715375421,-0.0878842888170182,-0.0811347036023784
2018-01-08 22:00:00,-0.123981441714408,-0.12611834897494,-0.0820829910927712,-0.0768510742445636
2018-01-08 23:00:00,-0.178989681758525,-0.0950088455045792,-0.0786895720058381,-0.0804124964733768
2018-01-09 00:00:00,-0.234491008677127,-0.0853795316705676,-0.0785040525489747,-0.0869287295599628
2018-01-09 01:00:00,-0.239966708578708,-0.0771856774280044,-0.0767227379375398,-0.0919399081130672
2018-01-09 02:00:00,-0.278364542283656,-0.0883024875709983,-0.0725297150903642,-0.0882769717236209
2018-01-09 03:00:00,-0.32253831938708,-0.095780376408455,-0.0822177348428666,-0.0836705087085414
2018-01-09 04:00:00,-0.331181827344539,-0.0964843752498003,-0.100349527388185,-0.0863774983544994
2018-01-09 05:00:00,-0.319072786130549,-0.0849753600249263,-0.122604650049776,-0.0972146733065295
2018-01-09 06:00:00,-0.260379660286548,-0.0596766640136215,-0.138067719131082,-0.112900045361106
2018-01-09 07:00:00,-0.173426392831447,-0.0441551786551448,-0.142722141533464,-0.120339986528938
2018-01-09 08:00:00,-0.118391136982085,-0.0370171871671649,-0.137950327783197,-0.121235382403915
2018-01-09 09:00:00,-0.078418325044753,-0.0538561214396926,-0.11911034265098,-0.119592499579971
2018-01-09 10:00:00,-0.0225162964720074,-0.0695327092597457,-0.0993449358039796,-0.112882327880447
2018-01-09 11:00:00,-0.00185161770188995,-0.084438420895693,-0.0836518747502267,-0.104811933483665
2018-01-09 12:00:00,-0.0785422766288538,-0.0969329914713475,-0.0792017025643288,-0.0919717667956996
2018-01-09 13:00:00,-0.204267147340419,-0.0583874863276454,-0.0810348657661378,-0.0835312722583461
2018-01-09 14:00:00,-0.271371933974864,-0.011245710838792,-0.0844489602142274,-0.0819960354228664
2018-01-09 15:00:00,-0.251974332489612,0.0222325492014912,-0.100641940324873,-0.089174789037292
2018-01-09 16:00:00,-0.223627555527331,0.0379114019980458,-0.110448111384481,-0.098153185691421
2018-01-09 17:00:00,-0.25927917973006,0.0328534859528569,-0.118183058291048,-0.0975097386499095
2018-01-09 18:00:00,-0.288171085872294,0.00264454812908446,-0.133085322170824,-0.103623595680778
2018-01-09 19:00:00,-0.219400438823344,-0.0469490942249271,-0.140906628757089,-0.112892818297927
2018-01-09 20:00:00,-0.0952570469757337,-0.0718835164496871,-0.137882989435762,-0.116996762003486
2018-01-09 21:00:00,-0.0419447453399915,-0.0727302898356887,-0.122815248160928,-0.114038345064704
2018-01-09 22:00:00,-0.102561275817992,-0.0477232691535922,-0.112599026947588,-0.110488277520721
2018-01-09 23:00:00,-0.188669833697917,-0.0296470877418491,-0.102925111144155,-0.109791260804718
2018-01-10 00:00:00,-0.215892139234187,-0.0154153910169574,-0.0855862168365418,-0.0998766986985851
2018-01-10 01:00:00,-0.200008991517665,0.0189835298171071,-0.0742431251102387,-0.0914095534344363
2018-01-10 02:00:00,-0.230183485307338,0.0292688775172261,-0.0779935387664735,-0.0905175773759532
2018-01-10 03:00:00,-0.310620281257274,0.0201174336781529,-0.102794152289003,-0.0971028475423503
2018-01-10 04:00:00,-0.350615713157298,-0.000675572145936137,-0.126886379509538,-0.109529112126415
2018-01-10 05:00:00,-0.319114509381892,-0.0255097728857967,-0.148302939324945,-0.12142242177922
2018-01-10 06:00:00,-0.227744999684932,-0.0341102984437915,-0.165139761357874,-0.134609085168426
2018-01-10 07:00:00,-0.110034521081092,-0.0501340572426292,-0.16094614246425,-0.132286098446434
2018-01-10 08:00:00,-0.0535192111214418,-0.0653069522867175,-0.147820022492975,-0.12013569160897
2018-01-10 09:00:00,-0.0199629409411717,-0.077399756822941,-0.125627246289819,-0.114276271905487
2018-01-10 10:00:00,0.0448994456151705,-0.0649167244026634,-0.108394604712099,-0.104267377998416
2018-01-10 11:00:00,0.0399031905750018,-0.0370889511594745,-0.0923653883629739,-0.0990158213635135
2018-01-10 12:00:00,-0.0638607063969392,-0.0378604438791248,-0.081082236557573,-0.0989157600660968
2018-01-10 13:00:00,-0.174120429315211,-0.0244281124958965,-0.0928346557312905,-0.0957215471525836
2018-01-10 14:00:00,-0.211461711086871,-0.0119003039488765,-0.101680186181635,-0.0973488806148219
2018-01-10 15:00:00,-0.170945736922862,-0.0130543914327594,-0.109379809885591,-0.0957125841041255
2018-01-10 16:00:00,-0.171020466246249,-0.0224117544183704,-0.122443754761785,-0.0926840199490237
2018-01-10 17:00:00,-0.273773136891963,-0.0459630471358272,-0.140291091590494,-0.092507470991199
2018-01-10 18:00:00,-0.34630969480479,-0.0418204721698734,-0.160458576469988,-0.0957939593454051
2018-01-10 19:00:00,-0.297111752786281,-0.0509142932186099,-0.166506108432382,-0.106988225724285
2018-01-10 20:00:00,-0.1331693188926,-0.0683545638511154,-0.158601608663171,-0.11312588736016
2018-01-10 21:00:00,-0.0124835673427004,-0.0648722928652736,-0.148428660421938,-0.107837383296077
2018-01-10 22:00:00,-0.0516412270894069,-0.0641096961388561,-0.142329749255747,-0.106752697970455
2018-01-10 23:00:00,-0.116449888207557,-0.0531019103417369,-0.128772851615518,-0.109943476166313
2018-01-11 00:00:00,-0.131761486985328,-0.0464208368847343,-0.113752168207735,-0.103170756842678
2018-01-11 01:00:00,-0.151940408506038,-0.0463105720171901,-0.102339234738916,-0.0973402304907489
2018-01-11 02:00:00,-0.209530237474086,-0.0370981973299953,-0.103526201634973,-0.0963114096184421
2018-01-11 03:00:00,-0.270923394121768,-0.034726334799287,-0.123225775151819,-0.100932364012783
2018-01-11 04:00:00,-0.283382389106395,-0.0466743279883834,-0.141162749915689,-0.111022141422813
2018-01-11 05:00:00,-0.202789190568568,-0.0329453033099147,-0.165544581204027,-0.121002402748649
2018-01-11 06:00:00,-0.0961456330200452,-0.0115137603769275,-0.188439231901735,-0.139558565463607
2018-01-11 07:00:00,-0.0267504324378241,-0.0220591333398792,-0.190098863630861,-0.146269780244415
2018-01-11 08:00:00,-0.0269306575586814,-0.0471313726792308,-0.175869267969698,-0.142962616529052
2018-01-11 09:00:00,-0.0634609678467531,-0.0895963404962989,-0.156005319743723,-0.141539883460586
2018-01-11 10:00:00,-0.0165436676410753,-0.102646541845259,-0.139602568536371,-0.131565970029418
2018-01-11 11:00:00,0.0237557409623843,-0.0827382077167007,-0.126541477232546,-0.125552680935447
2018-01-11 12:00:00,-0.0344476228287239,-0.0687654596457454,-0.112716492801279,-0.122507867064064
2018-01-11 13:00:00,-0.142051051714065,-0.0343513768801662,-0.105913181393713,-0.108623359944408
2018-01-11 14:00:00,-0.260323259391429,0.00704494298601424,-0.116295096068948,-0.103021260943
2018-01-11 15:00:00,-0.289290431298854,0.0191826093306569,-0.130624782829851,-0.111366104926651
2018-01-11 16:00:00,-0.244225669064166,0.0142595264425305,-0.143803772121042,-0.116653886284416
2018-01-11 17:00:00,-0.23444000200236,-0.00607356994247163,-0.157581862598032,-0.121959578837936
2018-01-11 18:00:00,-0.193220260896327,-0.0225160625467273,-0.176574376016229,-0.129757192577903
2018-01-11 19:00:00,-0.0977379413028974,-0.0382126253733608,-0.191986065893739,-0.142711964096611
2018-01-11 20:00:00,-0.0276100173299927,-0.0620477665851089,-0.186671939282983,-0.148862790908401
2018-01-11 21:00:00,0.0113212695637923,-0.045112421799657,-0.173919719248384,-0.14290542587239
2018-01-11 22:00:00,-0.015702661470117,-0.0143942740449878,-0.163361412077516,-0.134876337494438
2018-01-11 23:00:00,-0.0156951266048271,0.00262675614261901,-0.152938690572351,-0.129937079395835
2018-01-12 00:00:00,0.0318371398667078,0.0153782162179974,-0.136240285425752,-0.133647900666778
2018-01-12 01:00:00,-0.0127516643782873,0.00640668899917876,-0.122599650710195,-0.134772059168403
2018-01-12 02:00:00,-0.129677499987723,-0.00349146692847932,-0.125895958929628,-0.126586478795593
2018-01-12 03:00:00,-0.253243509091975,-0.00333555607890809,-0.142877977877229,-0.124389198269432
2018-01-12 04:00:00,-0.311243418016078,-0.00214429019784654,-0.16688963451919,-0.132744636978691
2018-01-12 05:00:00,-0.277368131436946,0.00643172294998443,-0.198245388060182,-0.143631097521369
2018-01-12 06:00:00,-0.214470717467906,0.0440994072070149,-0.223310482292741,-0.16008425935704
2018-01-12 07:00:00,-0.139002750970962,0.0649414527525929,-0.224607702880472,-0.170252215709274
2018-01-12 08:00:00,-0.068371276714446,0.0446496921887425,-0.20435785928306,-0.161405083384101
2018-01-12 09:00:00,-0.0216964811492506,0.00322369666004454,-0.178494837670892,-0.151186060752456
2018-01-12 10:00:00,-0.00627903767728992,-0.0366724115500423,-0.16224896588859,-0.144668441857879
2018-01-12 11:00:00,-0.0237857784899678,-0.0317750331649753,-0.148418244510263,-0.134168502535408
