time,serie_1,serie_2,serie_3,serie_4
01-Jan-2023 00:00:00,-0.0670671808124561,-0.0820027742106178,-0.016168702292666,-0.0657863016218414
01-Jan-2023 01:00:00,-0.0724377604723949,-0.075504392715142,0.0144820996639876,-0.0453460956901779
01-Jan-2023 02:00:00,-0.0611679526568431,-0.0618298355061272,0.0311686062333731,-0.0270197759360542
01-Jan-2023 03:00:00,-0.0463625835777301,-0.0473491701800087,0.0126357191321997,-0.00989854288999936
01-Jan-2023 04:00:00,-0.0105023170412559,-0.0373489114958504,-0.0209689176561685,-0.00934166414444348
01-Jan-2023 05:00:00,0.0349259045383852,-0.0236390832382896,-0.0829212254764887,-0.00774292601053617
01-Jan-2023 06:00:00,0.0549542651920539,-0.0158538896161774,-0.14439575736545,-0.00809702975456617
01-Jan-2023 07:00:00,0.054395652323864,-0.0117229301053741,-0.165024656701312,-0.027019798287796
01-Jan-2023 08:00:00,0.0555514404027682,-0.017088167699025,-0.156608391452059,-0.0526123787254562
01-Jan-2023 09:00:00,0.06415149098625,-0.0284836668092468,-0.136275444078669,-0.070009767541336
01-Jan-2023 10:00:00,0.074182051181696,-0.0268106389362076,-0.150897491622195,-0.0621211375087967
01-Jan-2023 11:00:00,0.0769030516444665,-0.0178337547499397,-0.139328647303805,-0.0570823545545807
01-Jan-2023 12:00:00,0.104152913153074,-0.0106220621186951,-0.100982714343295,-0.0544372345298996
01-Jan-2023 13:00:00,0.145750190079115,-0.00135896387879637,-0.0793171263220163,-0.0372140700906982
01-Jan-2023 14:00:00,0.12504261261215,0.00808932599241945,-0.0567485130312296,-0.0096637676448097
01-Jan-2023 15:00:00,0.075838762283228,0.0106937956493637,-0.050089258599505,0.00513421790893176
01-Jan-2023 16:00:00,0.066157064348362,0.0107697915714523,-0.0543487555267664,-0.000349021980213138
01-Jan-2023 17:00:00,0.0699654770492535,-0.00154759022776869,-0.09450693790935,-0.0138449217170944
01-Jan-2023 18:00:00,0.0748513442872983,-0.0123142752367714,-0.157897848534808,-0.0368090863317718
01-Jan-2023 19:00:00,0.0938793895243626,-0.0251788798290947,-0.197673339295611,-0.0604477073044052
01-Jan-2023 20:00:00,0.098190735041998,-0.0470489713865974,-0.1906413025143,-0.0882526929468384
01-Jan-2023 21:00:00,0.064111961930893,-0.0641627315003136,-0.159087795663104,-0.104735239872383
01-Jan-2023 22:00:00,0.0266818818113726,-0.0794783535916069,-0.114858273315653,-0.108370244035171
01-Jan-2023 23:00:00,0.0103294131754857,-0.0868303034025886,-0.0561124718668314,-0.103306531438278
02-Jan-2023 00:00:00,0.00970973534872348,-0.0904157314020851,-0.0198930165650697,-0.0919786388963928
02-Jan-2023 01:00:00,0.0198609600252431,-0.0895403626877525,-0.0316602027895303,-0.0821875925153961
02-Jan-2023 02:00:00,0.0255103908189532,-0.0881244394499519,-0.0418616420509668,-0.0603818292707672
02-Jan-2023 03:00:00,0.022997276805244,-0.0834353122431496,-0.0110954753043504,-0.0449738795847168
02-Jan-2023 04:00:00,0.0230141155830544,-0.078276723952935,-0.0378641522409769,-0.0475189383119812
02-Jan-2023 05:00:00,0.0311603899522644,-0.078793064089463,-0.0821021086456628,-0.0576802338451614
02-Jan-2023 06:00:00,0.0521266152559739,-0.0825538787562111,-0.100851464915499,-0.0762144918531646
02-Jan-2023 07:00:00,0.0813289163111668,-0.096460819574044,-0.142204198885188,-0.095376327166008
02-Jan-2023 08:00:00,0.102131742000483,-0.107390508385346,-0.168606657433734,-0.115705579051422
02-Jan-2023 09:00:00,0.122094470024012,-0.114890173407243,-0.131735566902384,-0.136473282703804
02-Jan-2023 10:00:00,0.135641108214758,-0.116955921383546,-0.0840774661781641,-0.139093040952133
02-Jan-2023 11:00:00,0.124780270218752,-0.113677710624383,-0.0512559599163385,-0.121606885919022
02-Jan-2023 12:00:00,0.0957600427268964,-0.102185011239693,-0.0193653887989374,-0.100255220660614
02-Jan-2023 13:00:00,0.0796512057482224,-0.0775447193104484,-0.025552663851008,-0.0744989509672394
02-Jan-2023 14:00:00,0.113287339866064,-0.0667276683766106,-0.0217003709556909,-0.0558540816396942
02-Jan-2023 15:00:00,0.155079196154974,-0.0608248117882469,-0.00528642897628266,-0.0451429928631057
02-Jan-2023 16:00:00,0.167293201148413,-0.0504789355713585,-0.0111651754858347,-0.0388491000026931
02-Jan-2023 17:00:00,0.182264055073164,-0.0500086549240806,-0.0152616164567323,-0.0420050616354217
02-Jan-2023 18:00:00,0.197698588430784,-0.052643031211541,-0.0522802806379648,-0.0593636925310363
02-Jan-2023 19:00:00,0.205457891285322,-0.0540647211987236,-0.125396672535166,-0.0846686954588165
02-Jan-2023 20:00:00,0.207539747416876,-0.0633412453848579,-0.146180976081118,-0.104550703892158
