id,lat_req,lon_req,lat_near,lon_near,dist_km,depth
1,68.993778000000006,180,69.060226440429688,179.84671020507812,9.5819847720752875,10
2,68.903262706653393,-179.59332963547999,69.0306396484375,-179.46043395996094,15.124116372717149,32.65289306640625
3,68.858813771317003,-179.191210124896,68.879493713378906,-179.16264343261719,2.5688572182977469,19.389017105102539
4,68.739975665159207,-178.819119237248,68.711906433105469,-178.52569580078125,12.242648534801086,19.594766616821289
5,68.6014120257244,-178.50379282493799,68.559822082519531,-178.23478698730469,11.862249908269749,12.807696342468262
6,68.701084334455999,-178.73725099326401,68.711906433105469,-178.52569580078125,8.6269356224571148,19.594766616821289
7,68.587246118402405,-178.737241989463,68.711906433105469,-178.52569580078125,16.293736348125385,19.594766616821289
8,68.446039750875698,-178.46014112864501,68.559822082519531,-178.23478698730469,15.633145127950637,12.807696342468262
9,68.366929857114698,-178.032144000898,68.407424926757812,-177.94622802734375,5.7147101622973953,10
10,68.285843305495604,-177.626076605902,68.390289306640625,-177.60894775390625,11.635142186576786,18.420680999755859
11,68.231197207450506,-177.289968765232,68.237319946289062,-177.32455444335938,1.5802364586603255,10
12,68.152704804143198,-177.207709825363,68.237319946289062,-177.32455444335938,10.574312564009267,10
13,68.145289514059897,-177.01032517007999,68.219474792480469,-176.98971557617188,8.2928909237603108,20.920692443847656
14,67.991326230983006,-176.76136651572,68.065956115722656,-176.7093505859375,8.5759919810465171,10
15,67.923878683394804,-176.63237501187999,68.065956115722656,-176.7093505859375,16.120542163781867,10
16,67.894611272275299,-176.164014145198,67.893379211425781,-176.10049438476562,2.6615178969927582,10
17,67.995284738840894,-176.512350982594,68.047416687011719,-176.376953125,8.0841229319107253,21.845001220703125
18,67.891135474299702,-176.12374087824699,67.893379211425781,-176.10049438476562,1.0043073613865021,10
19,67.786986209758396,-175.73513077390001,67.874168395996094,-175.77047729492188,9.8070229713165222,19.282501220703125
20,67.682836945217105,-175.346520669553,67.69976806640625,-175.17018127441406,7.6775617292803569,20.00103759765625
21,67.537643668133995,-175.08243517735301,67.564834594726562,-175.22712707519531,6.8473835430745176,10
22,67.380120865365896,-174.85575658834901,67.4097900390625,-174.95832824707031,5.4866404862355118,10
23,67.215620456823999,-174.805636746175,67.254501342773438,-174.69139099121094,6.5463871682912256,10
24,67.042982189275605,-174.886836700027,66.983818054199219,-174.80323791503906,7.5138562614595923,10
25,67.015217364508302,-174.306595233667,66.963714599609375,-174.48275756835938,9.5618006762909715,10
26,67.060002498038898,-174.499355844154,67.098976135253906,-174.42625427246094,5.3667798903559456,10
27,67.089912129141297,-174.04385113128799,67.213104248046875,-174.04689025878906,13.698986013029472,21.991334915161133
28,67.113465302351997,-173.588880057452,67.170120239257812,-173.40486145019531,10.142247907312106,24.067630767822266
29,67.073956914445802,-173.13920314443001,67.013816833496094,-173.14625549316406,6.6942717908552742,10
30,67.034448526539506,-172.689526231407,66.991554260253906,-172.82778930664062,7.6679094828534815,10
31,66.994940138633297,-172.23984931838501,67.079452514648438,-172.12838745117188,10.568377655071737,28.360136032104492
32,66.955431750727001,-171.790172405362,67.055824279785156,-171.81089782714844,11.199397106738465,35.394630432128906
33,66.829327219572207,-171.59143225163999,66.898674011230469,-171.56034851074219,7.8296980311330255,22.09234619140625
34,66.705828901731394,-171.27858028274699,66.741348266601562,-171.31129455566406,4.2030392248669122,10
35,66.548064308652997,-171.06960045896199,66.583847045898438,-171.06369018554688,3.9874391665225395,10
36,66.438668889050504,-170.712640882339,66.401580810546875,-170.50686645507812,10.039218283866973,13.588201522827148
37,66.329273469447998,-170.355681305715,66.376632690429688,-170.19688415527344,8.8256843319167455,30.657814025878906
38,66.184763013064696,-170.11225879666901,66.218528747558594,-169.95500183105469,7.9927585305970874,15.12572193145752
39,66.137942509001107,-169.68822444821299,66.193107604980469,-169.64712524414062,6.4060465087327421,32.728446960449219
40,66.019352599582405,-169.80995268863799,66.060264587402344,-169.71441650390625,6.2694988245377949,15.428946495056152
41,65.995091712891295,-170.208369710586,65.952125549316406,-170.08697509765625,7.2822919452020196,24.294536590576172
42,65.879609534708706,-170.526774974836,65.842926025390625,-170.45758056640625,5.1515764672985149,17.892501831054688
43,65.704819614742604,-170.56665416616201,65.708854675292969,-170.52037048339844,2.1643239611101439,10
44,65.641463938507101,-170.76678935087199,65.598136901855469,-170.88731384277344,7.3358573504283049,22.814233779907227
45,65.702634393315805,-171.17498047344,65.598136901855469,-170.88731384277344,17.576916971273249,22.814233779907227
46,65.682482571250105,-171.159749365593,65.598136901855469,-170.88731384277344,15.623243507759899,22.814233779907227
47,65.528046378413507,-171.02043152247799,65.46331787109375,-170.94746398925781,7.9453507787861835,36.223617553710938
48,65.528713693668394,-171.287524064732,65.48638916015625,-171.25234985351562,4.9777768237036266,30.30870246887207
49,65.5014400344309,-171.71630882059799,65.509117126464844,-171.55778503417969,7.3580319096456002,19.531379699707031
50,65.485439732383597,-172.002868433646,65.395790100097656,-171.920654296875,10.668193854205013,17.548984527587891
51,65.522299229645299,-171.82345780281699,65.509117126464844,-171.55778503417969,12.330713480114284,19.531379699707031
52,65.550762720958801,-172.25226647083801,65.417617797851562,-172.22637939453125,14.853163017009186,10
