id,lat_req,lon_req,lat_near,lon_near,dist_km,depth,max_max,ti_max_max
80,54.169730999999999,12.103388000000001,54.253513336181641,12.182519912719727,10.642784704630376,10,1.3149282131670581,2019-01-02T15:00:00
81,60.030000000000001,20.379999999999999,60.033603668212891,20.490982055664062,6.1774057910110702,10,0.81158459356332446,2007-01-21T03:00:00
82,60.560000000000002,27.18,60.495864868164062,27.078235626220703,9.0472867640332666,10,1.406371816693704,2005-01-09T07:00:00
83,59.82,22.98,59.865386962890625,23.061103820800781,6.7820772799623725,10,0.91933789567990176,2005-01-09T04:00:00
84,60.149999999999999,24.960000000000001,60.121349334716797,24.830154418945312,7.8637013017457527,10,1.1287502720129485,2005-01-09T05:00:00
85,62.340000000000003,21.210000000000001,62.387287139892578,21.230129241943359,5.3596204732621535,10,0.97433582132695085,2002-02-22T22:00:00
86,65.670000000000002,24.52,65.655342102050781,24.479705810546875,2.4629109698275,10,1.7297078452302468,2002-02-22T21:00:00
87,65.040000000000006,25.420000000000002,64.992340087890625,25.273952484130859,8.6678687964772472,10,1.5935127544615344,2002-02-22T20:00:00
88,63.710000000000001,22.690000000000001,63.726341247558594,22.80938720703125,6.1525567432990416,10,1.3126088503087356,2002-02-22T22:00:00
89,61.590000000000003,21.460000000000001,61.641242980957031,21.39848518371582,6.5605154381214019,10,0.9123957084022617,2002-02-22T22:00:00
90,63.079999999999998,21.57,63.073318481445312,21.347288131713867,11.237878961175573,10,1.1301671395375721,2002-02-22T17:00:00
91,60.43,22.100000000000001,60.381538391113281,22.022735595703125,6.8585920021179856,10,1.2429565203295416,2002-02-22T22:00:00
92,61.933776000000002,5.1133100000000002,61.877113342285156,5.1237945556640625,6.3244838788806259,10,1.0619514556045633,2016-01-29T18:00:00
93,63.113858999999998,7.7343520000000003,63.086841583251953,7.8049960136413574,4.6535808572391311,10,1.031853424815921,2015-01-13T03:00:00
94,69.646109999999993,18.954789999999999,69.830390930175781,18.509836196899414,26.710701210580428,10,0.79979821091796788,1993-02-03T15:00:00
95,70.664641000000003,23.683226999999999,70.756004333496094,23.422616958618164,13.958803834407011,10,0.8269751415512886,1993-02-03T17:00:00
96,64.859455999999994,11.230107,64.846160888671875,11.240717887878418,1.561059623271873,10,1.191784604416438,2024-01-31T23:00:00
97,58.995212000000002,9.8563790000000004,58.876209259033203,9.9157333374023438,13.663722189927329,211.16552734375,1.1176030272176665,2020-02-10T20:00:00
98,45.418799999999997,12.425700000000001,45.434516906738281,12.554919242858887,10.234472612944835,10,1.1861919458674881,2018-10-29T18:00:00
99,-37.071199999999997,149.9083,-37.098030090332031,150,8.6641290368069548,40.624500274658203,0.39443299608106691,2008-11-22T18:00:00
100,-31.523599999999998,159.0582,-31.526939392089844,159,5.5288979191189007,62.447860717773438,0.31951820850372314,1998-06-30T19:00:00
101,-34.475000000000001,150.91,-34.461879730224609,151,8.3786033335340218,59.298885345458984,0.32873700918828092,2002-10-23T00:00:00
102,-26.686699999999998,153.12,-26.724678039550781,153.25,13.586329089729752,33,0.2624053120945013,2004-03-05T08:00:00
103,-28.536811149999998,153.55211,-28.496803283691406,153.75,19.839946383307012,70.133041381835938,0.24801598893515783,2022-03-30T02:00:00
104,-33.825400000000002,151.2585,-33.841220855712891,151.5,22.375503382974902,130.41975402832031,0.33205243734043344,1998-08-07T11:00:00
105,-30.302858369999999,153.1460611,-30.239664077758789,153.25,12.206957431792324,14.70709228515625,0.27652236312809819,2016-06-04T20:00:00
106,56.105300999999997,15.589399999999999,56.109283447265625,15.777027130126953,11.642572399926467,10,0.93453673115844482,2007-01-15T05:00:00
